  A6628    15.00    0.15     2.91  0.209  -1.20   9   0   0  1.73612  1.35978  34.91187  56949.9947
  f3907    16.20    0.15     4.41  0.030  -1.20  12   0   0  1.93378  1.60065  30.93110  56949.9980
  36779    15.10    0.15     2.53  0.251  -1.20  12   0   0  1.63367  1.24219  37.47612  56951.0789
  U1988    15.40    0.15     2.30  0.231  -1.20  14   0   0  1.67679  1.30350  36.35755  56952.0047
  K4627    17.00    0.15     1.69  0.098  -1.20   7   0   0  1.54782  1.13090  39.92487  56952.6581
  I1958    15.20    0.15     3.03  0.160  -1.20  20   0   0  1.60443  1.20898  38.25217  56953.4087
  17640    13.60    0.15     4.85  0.272  -1.20  14   0   0  1.66482  1.28044  36.62142  56953.6769
  21104    13.80    0.15     4.44  0.270  -1.20  15   0   0  1.78325  1.43383  33.82544  56956.6973
  P2192    15.90    0.15     1.62  0.295  -1.20  19   0   0  1.48131  1.05695  42.07830  56956.8375
K14Q00B    17.20    0.15     2.54  0.036  -1.00  16   0   0  1.60708  1.20538  38.11633  56957.2554
  82059    15.80    0.15     2.13  0.186  -1.20   5   0   0  1.68473  1.31644  36.09990  56957.6223
  H3549    15.10    0.15     2.12  0.358  -1.20  17   0   0  1.63769  1.26462  37.29239  56959.3257
K03V03A    16.60    0.15     3.27  0.038  -1.20   8   0   0  1.68861  1.30589  35.94861  56959.5012
  72569    14.10    0.15     4.20  0.229  -1.20  10   0   0  1.90882  1.58743  31.31486  56959.7236
  A1969    14.80    0.15     7.77  0.035  -1.20   6   0   0  2.30484  2.03655  25.49223  56959.9902
  35709    13.70    0.15     9.80  0.061  -1.20   6   0   0  1.69687  1.30302  35.70337  56960.2829
K14Q00B    17.20    0.15     2.47  0.038  -1.00  18   0   0  1.60950  1.24884  38.05937  56962.2524
  01065    12.20    0.15    14.66  0.108  -1.20   6   0   0  2.81765  2.60136  20.60519  56962.6174
  03674    12.00    0.15    11.49  0.212  -1.20  12   0   0  1.66255  1.29874  36.61002  56963.1423
  20187    13.40    0.15     6.66  0.174  -1.20  12   0   0  2.09483  1.80671  28.24415  56963.1441
  00512    10.68    0.15    25.21  0.149  -1.20  10   0   0  2.19595  1.92413  26.83691  56963.6707
K14V01Q    19.90    0.15     0.68  0.042  -1.20   5   0   0  1.31456  0.84386  48.96443  56964.8434
K03V03A    16.60    0.15     3.72  0.029  -1.20  12   0   0  1.67429  1.32703  36.31317  56965.0238
  U7984    16.00    0.15     1.98  0.179  -1.20   6   0   0  1.61348  1.24818  37.90262  56965.8124
  35709    13.70    0.15     9.73  0.062  -1.20  11   0   0  1.70824  1.36517  35.46618  56966.0689
  V0024    15.80    0.15     4.33  0.045  -1.20  13   0   0  2.00822  1.71854  29.56223  56966.5594
  26822    14.50    0.15     3.23  0.268  -1.20  17   0   0  1.69381  1.34356  35.79523  56967.2518
  68569    14.80    0.15     3.51  0.173  -1.20   7   0   0  1.82120  1.50206  32.95109  56967.7468
  W6741    16.70    0.15     3.17  0.037  -1.20  15   0   0  1.67723  1.32804  36.19529  56968.0055
  d6810    17.80    0.15     1.48  0.061  -1.20   7   0   0  1.51746  1.12069  40.74930  56968.3070
  05929    13.50    0.15     5.04  0.277  -1.20  10   0   0  1.82681  1.51163  32.82230  56969.7216
  01727    12.60    0.15     5.44  0.544  -1.20  11   0   0  1.83731  1.51453  32.60237  56970.0118
  31869    14.40    0.15     3.84  0.209  -1.20   7   0   0  1.91211  1.60095  31.18165  56970.1455
  16529    13.60    0.15     6.19  0.167  -1.20  10   0   0  2.20763  1.93854  26.63716  56970.8064
K14V10A    17.60    0.15     2.22  0.033  -1.20  19   0   0  1.63258  1.25414  37.25464  56971.8268
  V0464    15.00    0.15     3.11  0.182  -1.20  15   0   0  1.67124  1.30501  36.25142  56975.8028
  58325    16.30    0.15     2.83  0.067  -1.20  13   0   0  1.60927  1.22541  37.87117  56976.9833
  58050    14.30    0.15     3.81  0.231  -1.20  18   0   0  1.64119  1.27009  37.01435  56977.2531
  f6187    16.50    0.15     3.70  0.032  -1.20  29   0   0  1.60215  1.21831  38.04286  56979.4760
K14S01W    17.40    0.15     2.29  0.037  -1.00   8   0   0  1.81534  1.47270  32.92422  56981.7135
  G4273    15.10    0.15     3.08  0.170  -1.20   6   0   0  1.83740  1.49647  32.47151  56982.3794
  22844    13.40    0.15     8.02  0.120  -1.20  11   0   0  2.14670  1.84912  27.34587  56983.0307
K01QF3J    17.00    0.15     2.96  0.032  -1.20  18   0   0  1.43795  0.99144  43.29146  56983.1672
  06500    12.70    0.15    12.36  0.096  -1.20  10   0   0  2.14244  1.84459  27.40139  56983.5584
K10P77Z    16.90    0.15     3.04  0.033  -1.20  15   0   0  1.74171  1.38084  34.48327  56983.5618
  H3309    16.10    0.15     3.32  0.058  -1.20  20   0   0  1.65859  1.27543  36.46960  56983.6907
K01W44U    17.30    0.15     2.76  0.028  -1.20  10   0   0  1.77598  1.42184  33.72116  56983.7864
  15673    14.40    0.15     3.64  0.232  -1.20  15   0   0  1.72168  1.35244  34.93125  56983.8218
K14W07A    16.90    0.15     2.67  0.043  -1.20  13   0   0  1.71066  1.34717  35.19927  56984.0532
  67502    15.60    0.15     4.08  0.061  -1.20  21   0   0  1.57104  1.16323  38.85393  56984.4793
K03R05Y    17.20    0.15     2.86  0.028  -1.20  14   0   0  1.64314  1.25369  36.84727  56985.3976
  97886    16.60    0.15     2.14  0.088  -1.20   8   0   0  1.56987  1.15603  38.84334  56987.3712
  02335    13.40    0.15     8.29  0.112  -1.20  23   0   0  1.84784  1.52309  32.22765  56987.7634
  U6587    15.90    0.15     5.04  0.030  -1.00   8   0   0  2.13298  1.82290  27.48729  56988.0252
  F9493    14.20    0.15     4.14  0.215  -1.20  17   0   0  1.62747  1.23296  37.22809  56988.9527
  G8870    15.50    0.15     1.77  0.356  -1.20  14   0   0  1.53326  1.13469  40.00050  56989.3062
  A9226    16.10    0.15     4.15  0.037  -1.00  14   0   0  1.88377  1.56465  31.53589  56990.8886
  67502    15.60    0.15     4.09  0.061  -1.20  17   0   0  1.57834  1.21624  38.66697  56991.1842
K01QF3J    17.00    0.15     2.92  0.033  -1.20  18   0   0  1.45336  1.04784  42.71026  56991.8442
  97886    16.60    0.15     2.35  0.073  -1.20  13   0   0  1.57239  1.20170  38.81610  56993.1558
  F9493    14.20    0.15     4.21  0.208  -1.20  18   0   0  1.61602  1.26007  37.58180  56993.5540
  28017    13.60    0.15     8.05  0.099  -1.20   6   0   0  2.30054  2.04534  25.35114  56994.5690
  06318    15.70    0.15     1.67  0.331  -1.20  22   0   0  1.42333  0.99761  43.79479  56994.6949
  98333    15.90    0.15     2.90  0.092  -1.20  19   0   0  1.61421  1.25248  37.61820  56994.7336
K11A26V    16.60    0.15     2.12  0.090  -1.20  22   0   0  1.62901  1.27642  37.21391  56995.7764
  05649    14.60    0.15     3.22  0.246  -1.20  18   0   0  1.61353  1.24993  37.62287  56996.4432
  08256    13.60    0.15     4.23  0.359  -1.20  11   0   0  1.87298  1.56496  31.72363  56996.5385
K01SL7Q    16.60    0.15     1.21  0.275  -1.20   5   0   0  1.46792  1.06273  42.14600  56996.6646
K05O02S    17.80    0.15     1.99  0.034  -1.20  18   0   0  1.64295  1.28581  36.83248  56996.7060
  28203    15.60    0.15     2.04  0.244  -1.20  16   0   0  1.53771  1.15113  39.82703  56996.9670
  F1723    16.00    0.15     3.34  0.063  -1.20  12   0   0  1.86081  1.55366  31.94435  56999.3015
  e2901    17.40    0.15     2.55  0.030  -1.20  15   0   0  1.67922  1.32766  35.89105  56999.5998
  A0446    16.80    0.15     1.06  0.299  -1.20   7   0   0  1.34734  0.90071  46.95928  56999.7030
  V0616    17.70    0.15     0.97  0.155  -1.20   5   0   0  1.36782  0.92040  46.03387  56999.7263
  74823    14.80    0.15     3.00  0.237  -1.20   8   0   0  1.76481  1.43974  33.90791  56999.9629
  F0165    15.80    0.15     2.18  0.178  -1.20   9   0   0  1.68330  1.33013  35.78512  56999.9903
K14X08K    18.80    0.15     1.32  0.030  -1.20   8   0   0  1.46055  1.05841  42.38277  57000.3512
  19388    14.50    0.15     4.33  0.149  -1.20   7   0   0  1.71041  1.36369  35.13223  57000.3813
  f5780    17.80    0.15     1.39  0.069  -1.20  10   0   0  1.48612  1.07769  41.46816  57001.3021
  00391    10.80    0.15    21.93  0.176  -1.20  14   0   0  1.65920  1.29606  36.36886  57002.3572
  95696    14.40    0.15     3.84  0.208  -1.20  16   0   0  1.66389  1.30175  36.24499  57003.2787
  15609    15.40    0.15     6.40  0.030  -1.20  16   0   0  1.98823  1.68700  29.65582  57003.5384
  U7536    15.30    0.15     6.04  0.037  -1.20  14   0   0  1.57410  1.19359  38.68066  57004.4536
K14V00R    17.90    0.15     2.21  0.025  -1.20   6   0   0  1.66218  1.29835  36.28298  57004.5906
K14X08K    18.80    0.15     1.20  0.037  -1.20  14   0   0  1.47019  1.02686  41.89689  57007.0548
  21788    14.10    0.15     4.14  0.236  -1.20  15   0   0  1.65539  1.28943  36.44195  57007.0843
  03397    13.40    0.15     7.75  0.129  -1.20   8   0   0  2.23465  1.96160  26.10242  57007.4829
  V5187    17.70    0.15     2.12  0.033  -1.00  14   0   0  1.72110  1.36576  34.83236  57007.8796
  00132     9.38    0.15    55.33  0.102  -1.20  10   0   0  3.11008  2.90692  18.42950  57008.0132
  37359    16.40    0.15     3.10  0.051  -1.20  22   0   0  1.57570  1.18156  38.59009  57008.4030
  d4938    16.70    0.15     2.93  0.043  -1.20  21   0   0  1.59238  1.20503  38.11719  57008.4063
  e5216    16.40    0.15     1.65  0.178  -1.20   6   0   0  1.57406  1.17888  38.63617  57008.5364
K12B23W    17.50    0.15     2.15  0.038  -1.20  13   0   0  1.67658  1.31468  35.90072  57008.9341
  D0415    15.00    0.15     3.65  0.133  -1.20  16   0   0  1.73878  1.39124  34.42826  57009.7117
  32575    15.20    0.15     2.57  0.222  -1.20   5   0   0  1.74958  1.39744  34.17164  57010.9007
  O7908    16.00    0.15     1.99  0.178  -1.20  12   0   0  1.63505  1.25367  36.92524  57011.7845
  P2244    16.30    0.15     3.95  0.034  -1.20  14   0   0  1.91537  1.58775  30.85354  57011.8216
  F9465    14.90    0.15     2.80  0.247  -1.20  15   0   0  1.63163  1.25226  37.02681  57011.9569
  06386    12.70    0.15    10.94  0.123  -1.20  13   0   0  2.51174  2.25657  23.01651  57012.7068
  90943    15.70    0.15     4.53  0.045  -1.20   5   0   0  2.07882  1.77123  28.18675  57013.6608
  74779    14.40    0.15     3.15  0.308  -1.20  14   0   0  1.66706  1.30346  36.11289  57015.3311
  f6211    16.40    0.15     2.77  0.063  -1.20   9   0   0  1.74972  1.39230  34.14509  57015.5622
  e1994    16.70    0.15     2.39  0.065  -1.20   8   0   0  1.57524  1.16888  38.54200  57017.3378
  16868    16.60    0.15     1.38  0.213  -1.20  10   0   0  1.47281  1.05804  41.84657  57018.8812
  05392    12.70    0.15     8.40  0.208  -1.20  22   0   0  1.55047  1.16348  39.32906  57019.0109
  f6211    16.40    0.15     2.91  0.057  -1.20   7   0   0  1.76860  1.45238  33.77790  57020.4907
  U8698    16.30    0.15     2.24  0.107  -1.20   8   0   0  1.66506  1.31097  36.16989  57021.6505
  e1994    16.70    0.15     2.29  0.071  -1.20  14   0   0  1.56937  1.20179  38.78910  57022.5945
  05510    13.50    0.15     5.50  0.232  -1.20  18   0   0  1.84856  1.53943  32.12619  57024.3048
  04910    13.40    0.15     5.34  0.271  -1.20  19   0   0  1.95170  1.66040  30.24505  57024.4365
  R5847    15.90    0.15     1.94  0.205  -1.20   5   0   0  1.55247  1.17253  39.27458  57024.5402
K15A00C    19.10    0.15     1.16  0.030  -1.20  16   0   0  1.44163  1.02722  42.98778  57026.5440
  16635    14.20    0.15     3.78  0.258  -1.20  19   0   0  1.67533  1.32943  35.92655  57026.8078
  21001    15.10    0.15     2.72  0.217  -1.20   5   0   0  1.77949  1.45744  33.53247  57027.2588
  04435    13.10    0.15     6.46  0.243  -1.20  11   0   0  1.98792  1.70193  29.63125  57027.8223
  A1496    15.00    0.15     2.61  0.260  -1.20  11   0   0  1.66739  1.31657  36.12176  57028.1176
  04558    12.60    0.15     9.30  0.186  -1.20  16   0   0  1.67604  1.31384  35.88734  57031.0097
  69311    15.40    0.15     4.49  0.061  -1.00  12   0   0  1.97765  1.67306  29.78927  57031.0100
  69311    15.40    0.15     5.73  0.037  -1.20  12   0   0  1.97765  1.67306  29.78927  57031.0100
  07660    14.40    0.15     3.04  0.332  -1.20  10   0   0  1.64781  1.28324  36.60804  57031.2656
  07330    13.40    0.15     5.51  0.254  -1.20   8   0   0  1.67452  1.31486  35.92926  57031.3984
K05SG9H    17.70    0.15     1.94  0.039  -1.20   7   0   0  1.66307  1.29732  36.20938  57031.5330
K14R17U    18.40    0.15     1.71  0.026  -1.20   5   0   0  1.63166  1.25578  37.01782  57031.7995
K04E20U    16.40    0.15     1.64  0.180  -1.20   5   0   0  1.52219  1.11513  40.19205  57033.2476
K15A24T    17.40    0.15     1.70  0.067  -1.20   8   0   0  1.61819  1.23313  37.36871  57034.2882
K15AO5S    20.10    0.15     0.68  0.035  -1.00  10   0   0  1.36648  0.88408  45.90429  57035.3429
  37367    15.40    0.15     2.22  0.247  -1.20   9   0   0  1.67717  1.29145  35.80954  57036.1329
K14Y42H    17.10    0.15     2.68  0.035  -1.20   5   0   0  1.80415  1.46597  32.99242  57036.2370
  U6678    15.40    0.15     2.79  0.158  -1.20  15   0   0  1.65516  1.26173  36.36464  57039.9508
  00475    11.88    0.15    23.59  0.056  -1.20  13   0   0  2.11842  1.78603  27.54673  57040.7339
  D6568    14.30    0.15     3.54  0.268  -1.20  13   0   0  1.63611  1.21369  36.76294  57041.1263
  16851    15.30    0.15     2.26  0.263  -1.20  13   0   0  1.60587  1.17692  37.58520  57041.7865
  g1771    17.20    0.15     2.49  0.038  -1.20  10   0   0  1.73388  1.32846  34.36855  57042.4387
  21028    13.20    0.15     7.42  0.168  -1.20  13   0   0  1.63456  1.21249  36.81815  57043.6282
  C1514    17.00    0.15     3.17  0.028  -1.20  16   0   0  1.48313  1.00619  41.27552  57045.0726
K07T68Q    17.10    0.15     2.38  0.045  -1.20   8   0   0  1.58587  1.13466  38.06665  57045.5897
K15Bp2V    18.30    0.15     1.75  0.028  -1.20  12   0   0  1.42869  1.01411  43.53644  57045.9554
  U6795    15.30    0.15     4.37  0.070  -1.20  25   0   0  1.85869  1.47936  31.80262  57046.2540
  U9166    16.30    0.15     1.62  0.202  -1.20  22   0   0  1.49957  1.04094  40.81008  57046.2566
  70055    14.90    0.15     3.61  0.149  -1.20   5   0   0  1.92602  1.53911  30.48625  57046.7729
K15Bp2P    16.40    0.15     2.73  0.065  -1.20  10   0   0  1.66312  1.32751  36.29260  57047.7988
  G8828    15.90    0.15     2.42  0.131  -1.20  17   0   0  1.69033  1.26136  35.33837  57048.0912
  C1514    17.00    0.15     3.11  0.029  -1.20   9   0   0  1.48495  1.03735  41.39205  57049.9998
K07T68Q    17.10    0.15     2.24  0.051  -1.20   6   0   0  1.58305  1.16400  38.32923  57050.0571
K10A48W    17.60    0.15     2.27  0.031  -1.20   5   0   0  1.67384  1.35023  36.04618  57051.9971
K15Bp4S    18.70    0.15     0.87  0.077  -1.20  10   0   0  1.33929  0.81035  47.02470  57052.6865
  97834    15.20    0.15     2.61  0.216  -1.20  10   0   0  1.65894  1.23968  36.22910  57053.9977
  03401    12.30    0.15     9.76  0.223  -1.20  15   0   0  1.54155  1.07756  39.43861  57056.1095
K04P00K    17.10    0.15     2.35  0.046  -1.20  20   0   0  1.56731  1.23429  38.97251  57057.5201
  88424    15.30    0.15     2.32  0.249  -1.20  14   0   0  1.67912  1.24078  35.63106  57057.9414
  05892    13.60    0.15     4.61  0.302  -1.20  18   0   0  1.66796  1.21898  35.86908  57059.5197
K14U33P    17.90    0.15     1.47  0.057  -1.20  18   0   0  1.50874  1.03156  40.48440  57059.6468
  07369    13.20    0.15     6.30  0.234  -1.20  15   0   0  1.82467  1.40512  32.38287  57061.4923
  I4061    16.70    0.15     1.75  0.120  -1.20  10   0   0  1.64061  1.18792  36.59816  57061.8895
  b6950    17.40    0.15     2.25  0.038  -1.20   9   0   0  1.69418  1.24061  35.21966  57066.3526
K04P00K    17.10    0.15     2.32  0.047  -1.20  23   0   0  1.52417  1.14215  40.38122  57066.8482
  E3303    14.90    0.15     5.56  0.063  -1.20  10   0   0  2.18152  1.80716  26.61349  57067.2727
  02078    13.00    0.15     6.53  0.261  -1.20  12   0   0  1.80897  1.37644  32.68499  57067.4041
  37596    14.80    0.15     2.58  0.318  -1.20   8   0   0  1.72719  1.39495  34.86743  57067.6349
  01139    12.51    0.15     9.09  0.212  -1.20   6   0   0  2.33977  2.10230  24.96345  57068.1587
K15D99U    17.30    0.15     2.02  0.052  -1.20  11   0   0  1.60880  1.25436  37.88414  57069.6077
K14UL0J    17.80    0.15     2.16  0.029  -1.20  13   0   0  1.66842  1.20019  35.82290  57070.2925
  30856    14.00    0.15     4.13  0.260  -1.20   5   0   0  1.97705  1.70302  30.00765  57073.4086
  04451    12.00    0.15    15.61  0.115  -1.20   5   0   0  2.87632  2.56278  19.89464  57073.7039
  W6364    16.00    0.15     1.76  0.227  -1.20   9   0   0  1.55004  1.05856  39.15765  57074.5017
  07267    13.60    0.15     5.51  0.212  -1.20  16   0   0  1.57725  1.09493  38.38147  57075.5534
K06G03R    18.70    0.15     1.39  0.031  -1.20   9   0   0  1.46862  1.07980  42.34388  57075.6488
  U6715    14.50    0.15     5.82  0.083  -1.20  21   0   0  1.87302  1.46602  31.58282  57075.6741
  68944    14.10    0.15    10.43  0.037  -1.20  15   0   0  1.67311  1.21611  35.83939  57076.1986
  23250    15.00    0.15     2.53  0.275  -1.20  13   0   0  1.61319  1.13095  37.31355  57076.2004
K14QG8X    17.00    0.15     2.91  0.033  -1.00  14   0   0  1.76242  1.31294  33.70663  57077.7760
  W6364    16.00    0.15     1.79  0.220  -1.20   8   0   0  1.54796  1.09080  39.51434  57079.8873
  07267    13.60    0.15     5.46  0.216  -1.20  20   0   0  1.57187  1.11966  38.80766  57080.9386
  23250    15.00    0.15     2.50  0.282  -1.20  13   0   0  1.61480  1.16704  37.56005  57081.4550
  68944    14.10    0.15     8.99  0.050  -1.20  13   0   0  1.67798  1.25630  35.97429  57081.5842
K14UB4X    18.80    0.15     1.46  0.025  -1.00   7   0   0  1.68400  1.25836  35.80111  57082.2520
K14QG8X    17.00    0.15     2.94  0.032  -1.00  17   0   0  1.79508  1.38731  33.27697  57083.8185
  P7581    16.80    0.15     2.57  0.051  -1.20  19   0   0  1.65133  1.21676  36.66268  57085.3932
  h1321    16.90    0.15     2.90  0.037  -1.20   7   0   0  1.81923  1.53885  33.02449  57085.4950
  07870    13.80    0.15     4.98  0.215  -1.20   6   0   0  1.96783  1.57050  29.98502  57088.6822
  O9687    15.20    0.15     2.71  0.200  -1.20  15   0   0  1.50455  1.01059  40.89798  57090.9116
  S0017    14.70    0.15     4.08  0.140  -1.20  12   0   0  1.63918  1.18653  36.99405  57093.9311
K05E01V    17.60    0.15     2.50  0.026  -1.20  12   0   0  1.59262  1.11269  38.22588  57098.0040
  22385    14.70    0.15     3.11  0.241  -1.20  16   0   0  1.66394  1.20032  36.32322  57099.4481
K03WF7V    16.60    0.15     3.62  0.031  -1.20  19   0   0  1.49985  0.99392  41.12492  57100.2351
  07304    13.80    0.15     8.49  0.074  -1.20   8   0   0  2.34974  1.97812  24.74133  57100.5036
  X4384    15.50    0.15     2.40  0.194  -1.20   9   0   0  1.78727  1.34632  33.45869  57100.9007
  06485    13.90    0.15     4.90  0.202  -1.20  12   0   0  1.95578  1.54644  30.27490  57102.0743
K15FC0W    17.30    0.15     2.36  0.038  -1.00  13   0   0  1.70297  1.23371  35.29446  57102.2120
  08251    15.30    0.15     6.51  0.032  -1.20  10   0   0  2.08231  1.67262  28.19033  57104.8364
  U6461    14.80    0.15     7.47  0.038  -1.20  10   0   0  2.08975  1.83232  28.49519  57105.3255
K14X37O    17.50    0.15     2.04  0.043  -1.20  18   0   0  1.39412  0.83691  45.01472  57105.4982
  e5371    15.40    0.15     5.09  0.047  -1.20  24   0   0  1.96350  1.55367  30.18414  57105.7567
  22449    13.90    0.15     4.92  0.201  -1.20   8   0   0  1.79141  1.33183  33.32061  57107.9922
  C9322    16.60    0.15     3.79  0.028  -1.20   9   0   0  1.76509  1.45692  34.42348  57108.0889
K14X37O    17.50    0.15     1.99  0.045  -1.20  21   0   0  1.37901  0.85019  46.05810  57110.4884
  36771    14.60    0.15     2.50  0.408  -1.20  17   0   0  1.60241  1.26029  38.55749  57111.5061
  22449    13.90    0.15     4.39  0.252  -1.20  14   0   0  1.81357  1.39893  33.17184  57113.1134
  55401    13.80    0.15     4.21  0.301  -1.20  12   0   0  1.82923  1.54149  33.11181  57113.4739
  03858    13.70    0.15     5.04  0.230  -1.20   5   0   0  1.91895  1.64801  31.37824  57113.6040
  05720    13.60    0.15     5.35  0.224  -1.20  20   0   0  1.62042  1.17026  37.85438  57116.0047
  04142    13.00    0.15     7.43  0.202  -1.20  26   0   0  1.66910  1.23528  36.59074  57116.6620
  U6453    16.30    0.15     1.34  0.298  -1.20  14   0   0  1.49173  0.98157  41.66698  57116.7868
  X1991    16.20    0.15     4.63  0.027  -1.20   8   0   0  1.98823  1.61411  30.01953  57117.4489
  h4113    17.60    0.15     1.35  0.089  -1.20   7   0   0  1.49418  1.12264  42.02539  57117.4766
  97514    13.90    0.15     8.98  0.060  -1.00  13   0   0  2.32354  2.11073  25.50613  57118.0737
  97514    13.90    0.15    11.68  0.036  -1.20  14   0   0  2.32354  2.11073  25.50613  57118.0737
  00512    10.68    0.15    27.69  0.123  -1.20  10   0   0  2.57827  2.24172  22.63025  57121.1207
  05641    14.00    0.15     4.23  0.248  -1.20   8   0   0  1.63690  1.31630  37.73104  57122.9200
  03674    12.00    0.15    10.52  0.253  -1.20  16   0   0  2.35720  1.99864  24.90443  57123.4808
K14Y46Y    18.50    0.15     1.67  0.025  -1.20  12   0   0  1.62362  1.14976  37.73682  57124.6605
  05641    14.00    0.15     5.42  0.151  -1.20  11   0   0  1.64255  1.28425  37.64790  57127.5152
K15H00A    16.10    0.15     3.63  0.049  -1.20  14   0   0  1.71254  1.37146  35.87265  57128.5749
  L9523    14.80    0.15     3.24  0.202  -1.20  17   0   0  1.83202  1.39323  32.85928  57131.3651
  e8876    16.50    0.15     2.60  0.065  -1.20   8   0   0  1.80821  1.35159  33.26441  57131.7526
  R1533    17.20    0.15     2.84  0.029  -1.20   8   0   0  1.75032  1.42657  35.05005  57134.6113
  03416    13.20    0.15     6.27  0.236  -1.20  11   0   0  2.26044  1.86961  26.05406  57136.0900
  a5937    16.60    0.15     3.15  0.041  -1.20  16   0   0  1.72557  1.29335  35.48631  57144.0889
  05038    13.70    0.15     4.68  0.267  -1.20  18   0   0  1.66432  1.33923  37.28230  57145.9007
  U2100    16.20    0.15     3.15  0.059  -1.20  13   0   0  1.76364  1.46569  34.88447  57148.5270
  E6134    16.10    0.15     1.53  0.273  -1.20   6   0   0  1.37181  0.94914  47.33097  57148.5277
  01204    12.00    0.15    13.76  0.148  -1.20   6   0   0  2.80747  2.48330  20.86426  57151.4455
  25974    15.60    0.15     5.04  0.040  -1.20  13   0   0  1.96868  1.55364  30.51817  57151.9702
  03443    13.10    0.15    12.31  0.067  -1.20   7   0   0  2.64755  2.30742  22.18691  57153.4136
  U2100    16.20    0.15     3.19  0.057  -1.20  10   0   0  1.78028  1.43798  34.55058  57153.7777
  E6134    16.10    0.15     1.48  0.291  -1.20   6   0   0  1.37981  0.91443  47.04703  57153.9092
  R7530    16.40    0.15     3.97  0.031  -1.20   6   0   0  1.99366  1.70633  30.48816  57160.8656
  N8851    16.70    0.15     2.65  0.053  -1.20  19   0   0  1.73667  1.40189  35.62787  57160.9932
K05K00C    17.30    0.15     2.33  0.039  -1.00  13   0   0  1.80269  1.35758  33.77286  57161.6777
  32897    14.00    0.15     5.20  0.164  -1.20  14   0   0  1.89250  1.46009  31.95418  57162.7382
  06183    13.70    0.15     9.04  0.072  -1.20  16   0   0  2.09203  1.82594  28.93552  57164.0109
  40315    15.90    0.15     1.61  0.296  -1.20   9   0   0  1.50359  1.10783  42.31740  57164.0113
  A2232    16.60    0.15     2.97  0.046  -1.20   9   0   0  1.80707  1.49189  34.06879  57164.4057
  01170    12.43    0.15    10.34  0.176  -1.20   9   0   0  2.42241  2.19905  24.71067  57166.6412
  R0038    17.00    0.15     2.17  0.059  -1.20  18   0   0  1.65400  1.30845  37.75940  57167.0311
  27351    14.50    0.15     3.02  0.307  -1.20  18   0   0  1.73872  1.42150  35.65991  57172.1504
  h8035    17.60    0.15     2.55  0.025  -1.20  14   0   0  1.69246  1.36263  36.79193  57172.1521
  X0260    17.00    0.15     2.05  0.067  -1.20  14   0   0  1.38739  0.83532  46.52488  57172.5729
  62268    15.10    0.15     5.86  0.047  -1.20  19   0   0  1.60655  1.26003  39.13754  57175.0352
  02253    12.80    0.15     6.71  0.298  -1.20  18   0   0  1.65385  1.32818  37.82975  57178.3177
  U7190    15.90    0.15     1.99  0.195  -1.20   5   0   0  1.67443  1.20444  36.93060  57180.3165
  68569    14.80    0.15     2.79  0.273  -1.20  11   0   0  1.62411  1.14915  38.33847  57181.1013
  01656    12.90    0.15     6.86  0.260  -1.20   7   0   0  2.06221  1.82558  29.46864  57181.7268
  40310    16.20    0.15     3.46  0.049  -1.20  12   0   0  1.84060  1.39906  33.09466  57181.7644
  62268    15.10    0.15     5.97  0.045  -1.20   8   0   0  1.60388  1.20959  39.24169  57182.9091
  02253    12.80    0.15     6.73  0.295  -1.20  19   0   0  1.65043  1.27821  37.95585  57184.4858
  02449    14.26    0.15     2.89  0.418  -1.20  13   0   0  1.71700  1.25070  35.85780  57185.5727
  01656    12.90    0.15     7.00  0.250  -1.20  14   0   0  2.05829  1.77129  29.55621  57186.0574
  00699    11.72    0.15    20.78  0.084  -1.20   5   0   0  3.04628  2.72706  19.25874  57186.6163
  U4292    15.20    0.15     2.08  0.340  -1.20  16   0   0  1.60537  1.22810  39.24230  57187.2380
K15L39D    17.70    0.15     2.21  0.030  -1.00   6   0   0  1.82036  1.49569  33.91088  57188.2916
  04276    14.60    0.15     7.34  0.047  -1.20   7   0   0  2.11620  1.83769  28.67838  57188.7549
K15M54D    18.80    0.15     1.47  0.025  -1.00   7   0   0  1.64536  1.28488  38.13066  57191.1793
K15M53U    19.30    0.15     1.10  0.028  -0.90  14   0   0  1.63994  1.15854  37.88412  57191.3483
  46773    15.10    0.15     2.76  0.211  -1.20   9   0   0  1.73675  1.25458  35.27797  57192.7872
K15B68H    17.00    0.15     2.61  0.041  -1.20  25   0   0  1.60775  1.11224  38.75211  57193.0543
K15KC1P    16.60    0.15     1.95  0.106  -1.20  24   0   0  1.60991  1.24456  39.13789  57193.6695
  31415    14.70    0.15     2.46  0.386  -1.20   7   0   0  1.71210  1.37547  36.40947  57194.8523
  02074    13.90    0.15     3.54  0.388  -1.20  17   0   0  1.79700  1.48147  34.44023  57195.7650
  05407    13.90    0.15     3.44  0.411  -1.20  10   0   0  1.79239  1.47545  34.54195  57196.1661
  99795    14.70    0.15     2.75  0.308  -1.20   6   0   0  1.76456  1.44822  35.16940  57198.6565
  92383    15.30    0.15     2.50  0.215  -1.20  15   0   0  1.68169  1.34393  37.18503  57198.6635
K15B68H    17.00    0.15     2.62  0.041  -1.20  23   0   0  1.60652  1.14370  39.00783  57199.2216
  I1704    15.80    0.15     1.89  0.237  -1.20  21   0   0  1.49686  1.10967  42.77190  57202.8596
