planet,transit,bjd_tdb_minus_2450000,agol2021_bjd_tdb_minus_2450000,difference_days,uncertainty_days
1.0,2519.0,11063.441561862706,11063.445943271716,-0.004485644844407943,0.0003701669121892177
1.0,2520.0,11064.95245102128,11064.95681699909,-0.004463329936243099,0.0003683486721890369
1.0,2521.0,11066.463299180949,11066.467690726466,-0.00448359423353395,0.0003665097979627739
1.0,2522.0,11067.97404679084,11067.97856445384,-0.004605282265401911,0.0003655677870773925
1.0,2523.0,11069.484654275297,11069.489438181216,-0.00487375044485816,0.00037240192314400196
1.0,2524.0,11070.99544281798,11071.000311908592,-0.004958519908996095,0.0003751150893954753
1.0,2525.0,11072.506901940345,11072.511185635967,-0.00437916623423007,0.00036390908581616726
1.0,2526.0,11074.01770302053,11074.022059363342,-0.004456593554550636,0.000367788453633562
1.0,2527.0,11075.528333907441,11075.532933090719,-0.004703339966454223,0.000375880574953563
1.0,2528.0,11077.039160813336,11077.043806818094,-0.004743168051390967,0.000375256747483431
1.0,2529.0,11078.550008293105,11078.554680545469,-0.004763969655414257,0.00037341903015858895
1.0,2530.0,11080.060802796474,11080.065554272845,-0.00483821451825861,0.0003708939166504817
1.0,2531.0,11081.571420745593,11081.57642800022,-0.0050970742945537495,0.0003777617569855791
1.0,2532.0,11083.08220857528,11083.087301727595,-0.005183605560887372,0.00038114544500903586
1.0,2533.0,11084.593672418156,11084.59817545497,-0.004599547393809189,0.0003704198392960919
1.0,2534.0,11086.10447596614,11086.109049182345,-0.004673675011417799,0.0003736809733300833
1.0,2535.0,11087.61509655308,11087.619922909722,-0.004930233560571651,0.00038160544305628716
1.0,2536.0,11089.125869784022,11089.130796637097,-0.005023780761348462,0.0003821843908916658
1.0,2537.0,11090.636714619497,11090.641670364472,-0.005047035497682373,0.0003803633490464873
1.0,2538.0,11092.14756612593,11092.152544091849,-0.005064210884484055,0.00037626091330110364
1.0,2539.0,11093.658197221323,11093.663417819223,-0.005310630219810264,0.0003831432440803549
1.0,2540.0,11095.168976255629,11095.174291546598,-0.005406824230249185,0.0003871432246214248
1.0,2541.0,11096.680433213338,11096.685165273973,-0.004829461763620202,0.0003769422448148891
1.0,2542.0,11098.191241741872,11098.196039001348,-0.004897613342564,0.0003795904021393265
1.0,2543.0,11099.701851939066,11099.706912728725,-0.005163809874375147,0.0003872318746955805
1.0,2544.0,11101.212580783078,11101.2177864561,-0.005302259648942709,0.0003889934620030335
1.0,2545.0,11102.72342430372,11102.728660183475,-0.0053267074827090255,0.0003872865995708946
1.0,2546.0,11104.23433046737,11104.239533910852,-0.00528923904948897,0.00038161071609918326
1.0,2547.0,11105.744974876621,11105.750407638227,-0.00552321239547382,0.00038847330791992845
1.0,2548.0,11107.255748388983,11107.261281365601,-0.00562572671651651,0.00039310513553912873
1.0,2549.0,11108.76718572368,11108.772155092978,-0.005067137014520995,0.00038338941387409335
1.0,2550.0,11110.278001170454,11110.283028820353,-0.005127532420374337,0.00038543461229163773
1.0,2551.0,11111.78860584071,11111.793902547728,-0.005398468848397897,0.0003927670020383713
1.0,2552.0,11113.299290476552,11113.304776275103,-0.005581603623795672,0.00039557778050072035
1.0,2553.0,11114.8101298951,11114.815650002478,-0.00561036758017508,0.00039406108876250653
1.0,2554.0,11116.321098469842,11116.326523729855,-0.005510839411272173,0.00038695623744293227
1.0,2555.0,11117.831755995763,11117.83739745723,-0.005732215490297676,0.000393716387947561
1.0,2556.0,11119.342524958412,11119.348271184605,-0.005840193470703525,0.00039894319599581053
1.0,2557.0,11120.853935371611,11120.859144911981,-0.005307353879743459,0.00038975185948094624
1.0,2558.0,11122.364750704328,11122.370018639356,-0.005366750044231594,0.0003911661471521173
1.0,2559.0,11123.875348780506,11123.880892366731,-0.005643656530992303,0.00039813550953245424
1.0,2560.0,11125.386001068566,11125.391766094108,-0.005859827538643003,0.000401911433013725
1.0,2561.0,11126.896835527554,11126.902639821483,-0.005893621173527208,0.0004006167257491736
1.0,2562.0,11128.407870543218,11128.413513548858,-0.005728469448058604,0.0003922246779496525
1.0,2563.0,11129.918545968838,11129.924387276233,-0.005932448355906672,0.00039887312739130004
1.0,2564.0,11131.429303923785,11131.435261003608,-0.006051999571354827,0.0004046126106643997
1.0,2565.0,11132.94067341524,11132.946134730984,-0.005558772035783477,0.00039594892377882825
1.0,2566.0,11134.451492078679,11134.45700845836,-0.005613849793917325,0.00039681532406866894
1.0,2567.0,11135.962086331656,11135.967882185734,-0.005893681564430153,0.0004033331870206222
1.0,2568.0,11137.472714306186,11137.478755913111,-0.006135054843070975,0.0004079149250882183
1.0,2569.0,11138.983547681168,11138.989629640486,-0.006170267487505043,0.0004069563167956727
1.0,2570.0,11140.494645259452,11140.50050336786,-0.005943416665104451,0.0003974481787663864
1.0,2571.0,11142.005333745496,11142.011377095236,-0.006134816555913858,0.000403909798381498
1.0,2572.0,11143.516083674873,11143.52225082261,-0.006263018140089116,0.00041015089376431583
1.0,2573.0,11145.02740401404,11145.033124549987,-0.005817203510559921,0.00040204902307500634
1.0,2574.0,11146.538225685383,11146.543998277362,-0.005868377485967358,0.000402400182290799
1.0,2575.0,11148.04882457361,11148.054872004737,-0.006142860343061329,0.0004084398681481817
1.0,2576.0,11149.55943203267,11149.565745732114,-0.006405470012396108,0.00041365053624054253
1.0,2577.0,11151.070257990883,11151.076619459489,-0.006448623063988634,0.0004130647818710162
1.0,2578.0,11152.581420808749,11152.587493186864,-0.006157861610063264,0.0004027079014777318
1.0,2579.0,11154.092123573208,11154.09836691424,-0.006335095647500566,0.00040892562419865254
1.0,2580.0,11155.60286385824,11155.609240641616,-0.0064734528605185915,0.00041557462588732286
1.0,2581.0,11157.114132480307,11157.12011436899,-0.006077767931856215,0.000408160051573742
1.0,2582.0,11158.624953989487,11158.630988096365,-0.0061280388749764825,0.00040804656115005667
1.0,2583.0,11160.135555145662,11160.14186182374,-0.0063995530172178405,0.00041347956110435413
1.0,2584.0,11161.646152007583,11161.652735551117,-0.006673769571534649,0.00041920271492924534
1.0,2585.0,11163.156972222865,11163.163609278492,-0.006723099150349299,0.00041904224922244797
1.0,2586.0,11164.668197205387,11164.674483005867,-0.006371644094997464,0.0004080437353768611
1.0,2587.0,11166.17891888307,11166.185356733244,-0.006530162614581059,0.0004140067786507236
1.0,2588.0,11167.68964704986,11167.696230460619,-0.006680811166006606,0.0004209894932926108
1.0,2589.0,11169.200851317895,11169.207104187994,-0.006347907501094596,0.000414322259818621
1.0,2590.0,11170.711674582417,11170.717977915368,-0.006395686373707576,0.0004138494552770465
1.0,2591.0,11172.222285948115,11172.228851642745,-0.006656113712324441,0.0004185501347513578
1.0,2592.0,11173.73287674184,11173.73972537012,-0.006937367697901209,0.00042462431973373945
1.0,2593.0,11175.243695106954,11175.250599097495,-0.006989331820022926,0.0004249717320635116
1.0,2594.0,11176.754977523771,11176.76147282487,-0.0065818333227980474,0.0004135855949871216
1.0,2595.0,11178.265710144939,11178.272346552247,-0.006729369218646752,0.0004192096297655158
1.0,2596.0,11179.776426734274,11179.783220279622,-0.006891891808209039,0.00042648569063919226
1.0,2597.0,11181.28756568448,11181.294094006997,-0.006622763003178989,0.000420695352286534
1.0,2598.0,11182.79838920233,11182.804967734373,-0.0066695133941721,0.00041989473949964503
1.0,2599.0,11184.309021427904,11184.315841461748,-0.0069084578562979004,0.0004237348703029178
1.0,2600.0,11185.819611739738,11185.826715189123,-0.0071910914589352615,0.00043007610300700955
1.0,2601.0,11187.3304203528,11187.337588916498,-0.007253562350797438,0.0004309358617130694
1.0,2602.0,11188.841754850047,11188.848462643873,-0.006795618107844348,0.0004194271009902853
1.0,2603.0,11190.352501442274,11190.35933637125,-0.00692891991320721,0.0004246947152011706
1.0,2604.0,11191.863204208556,11191.870210098625,-0.0071052471321308985,0.0004321525739413104
1.0,2605.0,11193.374279206735,11193.381083826,-0.006899005205013964,0.0004273665128524689
1.0,2606.0,11194.885104193356,11194.891957553376,-0.006943533791854861,0.00042632074670306266
1.0,2607.0,11196.395756597965,11196.402831280751,-0.007161527658809064,0.00042909583663193197
1.0,2608.0,11197.90634980459,11197.913705008126,-0.007442451787483151,0.0004356396901123242
1.0,2609.0,11199.417152441014,11199.424578735503,-0.00751169631985249,0.0004370721532949713
1.0,2610.0,11200.928530539903,11200.935452462878,-0.007011432523086114,0.00042563044428262705
1.0,2611.0,11202.439293537558,11202.446326190253,-0.007128142252440739,0.00043051525147478904
1.0,2612.0,11203.949984473413,11203.957199917628,-0.0073160987076335005,0.00043810119728437144
1.0,2613.0,11205.46098799051,11205.468073645003,-0.007180349501140881,0.0004343553990120079
1.0,2614.0,11206.971812740174,11206.97894737238,-0.007224701642826403,0.0004331279513231627
1.0,2615.0,11208.482497169703,11208.489821099754,-0.0074099699136240815,0.0004347043538717777
1.0,2616.0,11209.99309503756,11210.00069482713,-0.007687197411087254,0.00044137455676831637
1.0,2617.0,11211.503893517296,11211.511568554506,-0.007761640490116406,0.0004434150335621331
1.0,2618.0,11213.015309640397,11213.022442281881,-0.007224386534289806,0.0004322566881657438
1.0,2619.0,11214.526081173957,11214.533316009256,-0.00733199770002102,0.00043667953645822906
1.0,2620.0,11216.036757150508,11216.04418973663,-0.0075347804249759065,0.00044431676948186965
