x_pixel,y_pixel,value,standard_deviation
56,99,1.999999999999999e-05,
57,99,0.00010133333333333328,
58,99,3.666666666666665e-05,
59,99,0.00010999999999999995,
60,99,3.399999999999998e-05,
61,99,5.333333333333331e-06,
62,99,0.0,
63,99,0.0,
64,99,1.1333333333333329e-05,
65,99,5.066666666666664e-05,
66,99,1.999999999999999e-05,
67,99,1.3333333333333328e-06,
68,99,0.0,
69,99,0.0,
70,99,1.3999999999999995e-05,
71,99,1.999999999999999e-05,
72,99,1.666666666666666e-05,
73,99,2.9999999999999984e-05,
74,99,6.666666666666664e-07,
75,99,0.0,
76,99,0.0,
77,99,9.33333333333333e-06,
78,99,5.599999999999998e-05,
79,99,0.0,
80,99,0.0,
81,99,0.0,
82,99,0.0,
83,99,1.1333333333333329e-05,
84,99,5.066666666666664e-05,
85,99,2.1999999999999993e-05,
86,99,2.3999999999999987e-05,
87,99,4.666666666666665e-06,
88,99,6.93333333333333e-05,
89,99,4.5333333333333315e-05,
90,99,7.866666666666662e-05,
91,99,9.266666666666664e-05,
92,99,1.999999999999999e-06,
93,99,3.799999999999998e-05,
94,99,5.066666666666664e-05,
95,99,5.6666666666666644e-05,
96,99,2.3999999999999987e-05,
97,99,3.999999999999998e-06,
98,99,8.13333333333333e-05,
99,99,7.066666666666663e-05,
100,99,1.466666666666666e-05,
101,99,1.7333333333333325e-05,
102,99,4.866666666666664e-05,
103,99,3.599999999999998e-05,
104,99,2.799999999999999e-05,
105,99,1.5333333333333328e-05,
106,99,0.0,
107,99,9.33333333333333e-06,
108,99,0.0,
109,99,0.0,
110,99,0.0,
111,99,7.999999999999996e-06,
112,99,9.999999999999996e-06,
113,99,3.133333333333332e-05,
114,99,4.5333333333333315e-05,
115,99,0.0,
116,99,0.0,
117,99,8.266666666666663e-05,
118,99,3.333333333333332e-05,
119,99,0.0,
120,99,0.0,
121,99,0.0,
122,99,0.0,
123,99,0.0,
124,99,0.0,
125,99,0.0,
126,99,0.0,
127,99,0.0,
0,100,0.0,
1,100,0.0,
2,100,0.0,
3,100,0.0,
4,100,0.0,
5,100,0.0,
6,100,0.0,
7,100,2.6666666666666656e-06,
8,100,4.666666666666665e-06,
9,100,6.666666666666664e-06,
10,100,9.999999999999996e-06,
11,100,6.733333333333331e-05,
12,100,0.0,
13,100,0.0,
14,100,0.0,
15,100,0.0,
16,100,0.0,
17,100,0.0,
18,100,0.0,
19,100,0.0,
20,100,0.0,
21,100,0.0,
22,100,0.0,
23,100,0.0,
24,100,0.0,
25,100,0.0,
26,100,0.0,
27,100,0.0,
28,100,0.0,
29,100,0.0,
30,100,0.0,
31,100,0.0,
32,100,0.0,
33,100,0.0,
34,100,0.0,
35,100,3.333333333333332e-06,
36,100,0.0,
37,100,0.0,
38,100,0.0,
39,100,0.0,
40,100,0.0,
41,100,0.0,
42,100,0.0,
43,100,0.0,
44,100,0.0,
45,100,1.999999999999999e-06,
46,100,5.333333333333331e-06,
47,100,0.0,
48,100,0.0,
49,100,1.0666666666666662e-05,
50,100,4.066666666666665e-05,
51,100,4.466666666666665e-05,
52,100,3.733333333333332e-05,
53,100,5.333333333333331e-06,
54,100,4.666666666666665e-05,
55,100,1.3333333333333328e-05,
56,100,2.6666666666666656e-06,
57,100,4.866666666666664e-05,
58,100,8.466666666666663e-05,
59,100,6.066666666666664e-05,
60,100,5.93333333333333e-05,
61,100,2.4666666666666655e-05,
62,100,1.3999999999999995e-05,
63,100,0.0,
64,100,3.866666666666665e-05,
65,100,3.799999999999998e-05,
66,100,5.999999999999997e-06,
67,100,1.3333333333333328e-06,
68,100,0.0,
69,100,0.0,
70,100,0.0,
71,100,0.0,
72,100,8.666666666666663e-06,
73,100,2.533333333333332e-05,
74,100,3.999999999999998e-06,
75,100,0.0,
76,100,7.33333333333333e-06,
77,100,2.1333333333333324e-05,
78,100,4.666666666666665e-06,
79,100,0.0,
80,100,0.0,
81,100,0.0,
82,100,0.0,
83,100,0.0,
84,100,0.0,
85,100,0.0,
86,100,4.666666666666665e-06,
87,100,0.0,
88,100,2.3333333333333326e-05,
89,100,7.266666666666664e-05,
90,100,4.933333333333331e-05,
91,100,0.00011799999999999994,
92,100,0.0,
93,100,0.0,
94,100,3.266666666666665e-05,
95,100,5.333333333333331e-05,
96,100,9.33333333333333e-06,
97,100,1.866666666666666e-05,
98,100,9.533333333333328e-05,
99,100,8.13333333333333e-05,
100,100,5.73333333333333e-05,
101,100,6.066666666666664e-05,
102,100,2.9999999999999984e-05,
103,100,9.999999999999996e-06,
104,100,1.866666666666666e-05,
105,100,1.866666666666666e-05,
106,100,0.0,
107,100,0.0,
108,100,0.0,
109,100,0.0,
110,100,0.0,
111,100,2.866666666666665e-05,
112,100,2.1999999999999993e-05,
113,100,5.066666666666664e-05,
114,100,5.333333333333331e-06,
115,100,0.0,
116,100,0.0,
117,100,3.599999999999998e-05,
118,100,0.0,
119,100,0.0,
120,100,0.0,
121,100,0.0,
122,100,0.0,
123,100,0.0,
124,100,0.0,
125,100,0.0,
126,100,0.0,
127,100,0.0,
0,101,0.0,
1,101,0.0,
2,101,0.0,
3,101,0.0,
4,101,0.0,
5,101,0.0,
6,101,0.0,
7,101,0.0,
8,101,0.0,
9,101,0.0,
10,101,0.0,
11,101,1.3333333333333328e-06,
12,101,0.0,
13,101,0.0,
14,101,0.0,
15,101,0.0,
16,101,0.0,
17,101,0.0,
18,101,0.0,
19,101,0.0,
20,101,0.0,
21,101,0.0,
22,101,0.0,
23,101,0.0,
24,101,0.0,
25,101,0.0,
26,101,0.0,
27,101,0.0,
28,101,0.0,
29,101,0.0,
30,101,0.0,
31,101,0.0,
32,101,0.0,
33,101,0.0,
34,101,0.0,
35,101,2.6666666666666656e-06,
36,101,0.0,
37,101,0.0,
38,101,0.0,
39,101,0.0,
40,101,0.0,
41,101,0.0,
42,101,0.0,
43,101,0.0,
44,101,0.0,
45,101,2.6666666666666656e-06,
46,101,0.0,
47,101,0.0,
48,101,0.0,
49,101,3.266666666666665e-05,
50,101,5.7999999999999966e-05,
51,101,3.866666666666665e-05,
52,101,7.066666666666663e-05,
53,101,4.733333333333331e-05,
54,101,8.666666666666663e-06,
55,101,4.466666666666665e-05,
56,101,0.00010066666666666662,
57,101,7.866666666666662e-05,
58,101,4.866666666666664e-05,
59,101,2.533333333333332e-05,
60,101,9.266666666666664e-05,
61,101,7.199999999999996e-05,
62,101,0.00010266666666666662,
63,101,0.0,
64,101,3.733333333333332e-05,
65,101,4.599999999999998e-05,
66,101,0.0,
67,101,0.0,
68,101,0.0,
69,101,0.0,
70,101,0.0,
71,101,0.0,
72,101,1.999999999999999e-05,
73,101,2.4666666666666655e-05,
74,101,4.666666666666665e-06,
75,101,1.5999999999999992e-05,
76,101,2.3333333333333326e-05,
77,101,1.1333333333333329e-05,
78,101,0.0,
79,101,0.0,
80,101,0.0,
81,101,0.0,
82,101,0.0,
83,101,0.0,
84,101,5.466666666666664e-05,
85,101,8.199999999999996e-05,
86,101,5.266666666666664e-05,
87,101,0.0,
88,101,6.666666666666664e-07,
89,101,1.1333333333333329e-05,
90,101,2.1999999999999993e-05,
91,101,1.1333333333333329e-05,
92,101,0.0,
93,101,0.0,
94,101,2.533333333333332e-05,
95,101,1.866666666666666e-05,
96,101,6.666666666666664e-06,
97,101,1.999999999999999e-06,
98,101,3.333333333333332e-05,
99,101,0.0,
100,101,5.7999999999999966e-05,
101,101,2.9999999999999984e-05,
102,101,2.5999999999999988e-05,
103,101,1.3999999999999995e-05,
104,101,1.3333333333333328e-06,
105,101,0.00010733333333333329,
106,101,0.0,
107,101,0.0,
108,101,0.0,
109,101,0.0,
110,101,0.0,
111,101,0.0,
112,101,7.999999999999996e-06,
113,101,6.266666666666664e-05,
114,101,5.333333333333331e-06,
115,101,0.0,
116,101,0.0,
117,101,3.5333333333333316e-05,
118,101,5.999999999999997e-05,
119,101,0.0,
120,101,0.0,
121,101,0.0,
122,101,0.0,
123,101,0.0,
124,101,0.0,
125,101,0.0,
126,101,0.0,
127,101,0.0,
0,102,0.0,
1,102,0.0,
2,102,0.0,
3,102,0.0,
4,102,0.0,
5,102,0.0,
6,102,0.0,
7,102,0.0,
8,102,0.0,
9,102,0.0,
10,102,0.0,
11,102,0.0,
12,102,0.0,
13,102,0.0,
14,102,0.0,
15,102,0.0,
16,102,0.0,
17,102,0.0,
18,102,0.0,
19,102,0.0,
20,102,0.0,
21,102,0.0,
22,102,0.0,
23,102,0.0,
24,102,0.0,
25,102,0.0,
26,102,0.0,
27,102,0.0,
28,102,0.0,
29,102,0.0,
30,102,0.0,
31,102,0.0,
32,102,0.0,
33,102,0.0,
34,102,0.0,
35,102,1.0666666666666662e-05,
36,102,0.0,
37,102,0.0,
38,102,0.0,
39,102,0.0,
40,102,0.0,
41,102,0.0,
42,102,0.0,
43,102,0.0,
44,102,0.0,
45,102,9.999999999999996e-06,
46,102,2.533333333333332e-05,
47,102,1.666666666666666e-05,
48,102,1.1333333333333329e-05,
49,102,2.4666666666666655e-05,
50,102,4.9999999999999975e-05,
51,102,2.799999999999999e-05,
52,102,3.999999999999998e-05,
53,102,6.53333333333333e-05,
54,102,4.266666666666665e-05,
55,102,3.333333333333332e-05,
56,102,0.00010999999999999995,
57,102,2.866666666666665e-05,
58,102,3.333333333333332e-06,
59,102,3.999999999999998e-06,
60,102,4.133333333333331e-05,
61,102,4.933333333333331e-05,
62,102,3.266666666666665e-05,
63,102,0.0,
64,102,0.0,
65,102,3.466666666666665e-05,
66,102,7.33333333333333e-06,
67,102,0.0,
68,102,0.0,
69,102,0.0,
70,102,0.0,
71,102,0.0,
72,102,0.0,
73,102,0.0,
74,102,0.0,
75,102,0.0,
76,102,6.666666666666664e-07,
77,102,1.1333333333333329e-05,
78,102,0.0,
79,102,0.0,
80,102,0.0,
81,102,0.0,
82,102,0.0,
83,102,0.0,
84,102,1.799999999999999e-05,
85,102,1.3999999999999995e-05,
86,102,0.0,
87,102,0.0,
88,102,0.0,
89,102,4.666666666666665e-06,
90,102,1.466666666666666e-05,
91,102,0.0,
92,102,0.0,
93,102,0.0,
94,102,3.399999999999998e-05,
95,102,3.399999999999998e-05,
96,102,1.866666666666666e-05,
97,102,3.999999999999998e-06,
98,102,7.13333333333333e-05,
99,102,3.866666666666665e-05,
100,102,0.00012066666666666661,
101,102,1.3333333333333328e-05,
102,102,2.1999999999999993e-05,
103,102,0.0,
104,102,4.666666666666665e-06,
105,102,4.1999999999999984e-05,
106,102,0.0,
107,102,0.0,
108,102,0.0,
109,102,0.0,
110,102,0.0,
111,102,0.0,
112,102,0.0,
113,102,7.33333333333333e-06,
114,102,6.666666666666664e-07,
115,102,0.0,
116,102,0.0,
117,102,8.666666666666663e-06,
118,102,0.0,
119,102,0.0,
120,102,0.0,
121,102,0.0,
122,102,0.0,
123,102,0.0,
124,102,0.0,
125,102,0.0,
126,102,0.0,
127,102,0.0,
0,103,0.0,
1,103,0.0,
2,103,0.0,
3,103,0.0,
4,103,0.0,
5,103,0.0,
6,103,0.0,
7,103,0.0,
8,103,0.0,
9,103,0.0,
10,103,0.0,
11,103,0.0,
12,103,0.0,
13,103,0.0,
14,103,0.0,
15,103,0.0,
16,103,0.0,
17,103,0.0,
18,103,0.0,
19,103,0.0,
20,103,0.0,
21,103,0.0,
22,103,0.0,
23,103,0.0,
24,103,0.0,
25,103,0.0,
26,103,0.0,
27,103,0.0,
28,103,0.0,
29,103,0.0,
30,103,0.0,
31,103,0.0,
32,103,0.0,
33,103,0.0,
34,103,0.0,
35,103,0.0001726666666666666,
36,103,0.0,
37,103,0.0,
38,103,0.0,
39,103,0.0,
40,103,0.0,
41,103,0.0,
42,103,0.0,
43,103,0.0,
44,103,0.0,
45,103,2.2666666666666657e-05,
46,103,1.799999999999999e-05,
47,103,2.4666666666666655e-05,
48,103,4.3999999999999985e-05,
49,103,0.0,
50,103,2.733333333333332e-05,
51,103,5.399999999999998e-05,
52,103,4.9999999999999975e-05,
53,103,8.866666666666664e-05,
54,103,4.3999999999999985e-05,
55,103,2.5999999999999988e-05,
56,103,1.999999999999999e-05,
57,103,4.066666666666665e-05,
58,103,0.0,
59,103,6.666666666666664e-07,
60,103,3.666666666666665e-05,
61,103,4.133333333333331e-05,
62,103,4.066666666666665e-05,
63,103,0.0,
64,103,0.0,
65,103,2.933333333333332e-05,
66,103,1.0666666666666662e-05,
67,103,0.0,
68,103,0.0,
69,103,0.0,
70,103,4.666666666666665e-06,
71,103,1.5999999999999992e-05,
72,103,0.0,
73,103,0.0,
74,103,0.0,
75,103,0.0,
76,103,2.1999999999999993e-05,
77,103,0.0,
78,103,0.0,
79,103,0.0,
80,103,0.0,
81,103,0.0,
82,103,0.0,
83,103,0.0,
84,103,0.0,
85,103,0.0,
86,103,0.0,
87,103,0.0,
88,103,0.0,
89,103,0.0,
90,103,1.999999999999999e-06,
91,103,0.0,
92,103,0.0,
93,103,0.0,
94,103,0.0,
95,103,3.933333333333331e-05,
96,103,0.0,
97,103,6.666666666666664e-07,
98,103,0.00011266666666666662,
99,103,6.599999999999998e-05,
100,103,4.666666666666665e-06,
101,103,5.999999999999997e-06,
102,103,1.1999999999999994e-05,
103,103,0.0,
104,103,3.999999999999998e-06,
105,103,3.333333333333332e-05,
106,103,4.133333333333331e-05,
107,103,0.0,
108,103,0.0,
109,103,0.0,
110,103,0.0,
111,103,0.0,
112,103,0.0,
113,103,2.1999999999999993e-05,
114,103,1.5333333333333328e-05,
115,103,0.0,
116,103,3.0666666666666655e-05,
117,103,2.6666666666666656e-06,
118,103,0.0,
119,103,0.0,
120,103,0.0,
121,103,0.0,
122,103,0.0,
123,103,0.0,
124,103,0.0,
125,103,0.0,
126,103,0.0,
127,103,0.0,
0,104,0.0,
1,104,0.0,
2,104,0.0,
3,104,0.0,
4,104,0.0,
5,104,0.0,
6,104,0.0,
7,104,0.0,
8,104,0.0,
9,104,0.0,
10,104,0.0,
11,104,0.0,
12,104,0.0,
13,104,0.0,
14,104,0.0,
15,104,0.0,
16,104,0.0,
17,104,0.0,
18,104,0.0,
19,104,0.0,
20,104,0.0,
21,104,0.0,
22,104,0.0,
23,104,0.0,
24,104,0.0,
25,104,0.0,
26,104,0.0,
27,104,0.0,
28,104,0.0,
29,104,0.0,
30,104,0.0,
31,104,0.0,
32,104,0.0,
33,104,0.0,
34,104,0.0,
35,104,0.0,
36,104,0.0,
37,104,0.0,
38,104,0.0,
39,104,0.0,
40,104,0.0,
41,104,0.0,
42,104,0.0,
43,104,0.0,
44,104,0.0,
45,104,1.0666666666666662e-05,
46,104,3.999999999999998e-06,
47,104,4.266666666666665e-05,
48,104,3.666666666666665e-05,
49,104,2.866666666666665e-05,
50,104,3.999999999999998e-06,
51,104,5.333333333333331e-06,
52,104,1.3333333333333328e-06,
53,104,8.599999999999996e-05,
54,104,3.133333333333332e-05,
55,104,3.266666666666665e-05,
56,104,6.666666666666664e-06,
57,104,1.466666666666666e-05,
58,104,0.0,
59,104,1.1333333333333329e-05,
60,104,5.73333333333333e-05,
61,104,5.266666666666664e-05,
62,104,1.5333333333333328e-05,
63,104,0.0,
64,104,4.666666666666665e-06,
65,104,3.333333333333332e-05,
66,104,0.0,
67,104,0.0,
68,104,0.0,
69,104,0.0,
70,104,6.666666666666664e-06,
71,104,6.799999999999996e-05,
72,104,0.0,
73,104,0.0,
74,104,0.0,
75,104,0.0,
76,104,3.333333333333332e-06,
77,104,0.0,
78,104,0.0,
79,104,0.0,
80,104,0.0,
81,104,0.0,
82,104,0.0,
83,104,0.0,
84,104,0.0,
85,104,0.0,
86,104,0.0,
87,104,0.0,
88,104,0.0,
89,104,0.0,
90,104,3.1999999999999985e-05,
91,104,6.666666666666664e-07,
92,104,0.0,
93,104,0.0,
94,104,0.0,
95,104,4.599999999999998e-05,
96,104,0.0,
97,104,0.0,
98,104,1.3999999999999995e-05,
99,104,2.3333333333333326e-05,
100,104,2.2666666666666657e-05,
101,104,0.0,
102,104,4.666666666666665e-06,
103,104,0.0,
104,104,7.33333333333333e-06,
105,104,6.666666666666664e-07,
106,104,1.7333333333333325e-05,
107,104,0.0,
108,104,0.0,
109,104,0.0,
110,104,0.0,
111,104,0.0,
112,104,0.0,
113,104,0.0,
114,104,0.0,
115,104,0.0,
116,104,1.999999999999999e-05,
117,104,0.0,
118,104,0.0,
119,104,0.0,
120,104,0.0,
121,104,0.0,
122,104,0.0,
123,104,0.0,
124,104,0.0,
125,104,0.0,
126,104,0.0,
127,104,0.0,
0,105,0.0,
1,105,0.0,
2,105,0.0,
3,105,0.0,
4,105,0.0,
5,105,0.0,
6,105,0.0,
7,105,0.0,
8,105,0.0,
9,105,0.0,
10,105,0.0,
11,105,0.0,
12,105,0.0,
13,105,0.0,
14,105,0.0,
15,105,0.0,
16,105,0.0,
17,105,0.0,
18,105,0.0,
19,105,0.0,
20,105,0.0,
21,105,0.0,
22,105,0.0,
23,105,0.0,
24,105,0.0,
25,105,0.0,
26,105,0.0,
27,105,3.333333333333332e-06,
28,105,0.0,
29,105,0.0,
30,105,0.0,
31,105,0.0,
32,105,0.0,
33,105,0.0,
34,105,0.0,
35,105,0.0,
36,105,0.0,
37,105,0.0,
38,105,0.0,
39,105,0.0,
40,105,0.0,
41,105,0.0,
42,105,0.0,
43,105,0.0,
44,105,0.0,
45,105,0.0,
46,105,0.0,
47,105,1.3333333333333328e-05,
48,105,2.533333333333332e-05,
49,105,1.0666666666666662e-05,
50,105,7.33333333333333e-06,
51,105,1.999999999999999e-06,
52,105,2.9999999999999984e-05,
53,105,0.00013533333333333328,
54,105,5.5333333333333314e-05,
55,105,2.866666666666665e-05,
56,105,4.466666666666665e-05,
57,105,2.933333333333332e-05,
58,105,5.333333333333331e-06,
59,105,3.133333333333332e-05,
60,105,1.866666666666666e-05,
61,105,4.666666666666665e-06,
62,105,2.2666666666666657e-05,
63,105,1.3333333333333328e-06,
64,105,2.799999999999999e-05,
65,105,3.0666666666666655e-05,
66,105,0.0,
67,105,0.0,
68,105,0.0,
69,105,0.0,
70,105,3.333333333333332e-06,
71,105,3.133333333333332e-05,
72,105,0.0,
73,105,0.0,
74,105,0.0,
75,105,0.0,
76,105,0.0,
77,105,0.0,
78,105,0.0,
79,105,0.0,
80,105,0.0,
81,105,0.0,
82,105,0.0,
83,105,0.0,
84,105,0.0,
85,105,0.0,
86,105,0.0,
87,105,0.0,
88,105,0.0,
89,105,0.0,
90,105,0.0,
91,105,0.0,
92,105,0.0,
93,105,0.0,
94,105,0.0,
95,105,0.0,
96,105,0.0,
97,105,0.0,
98,105,1.999999999999999e-06,
99,105,3.0666666666666655e-05,
100,105,6.866666666666664e-05,
101,105,0.0,
102,105,0.0,
103,105,1.5333333333333328e-05,
104,105,5.999999999999997e-06,
105,105,7.33333333333333e-06,
106,105,4.866666666666664e-05,
107,105,0.0,
108,105,0.0,
109,105,0.0,
110,105,0.0,
111,105,0.0,
112,105,0.0,
113,105,0.0,
114,105,0.0,
115,105,0.0,
116,105,0.0,
117,105,0.0,
118,105,0.0,
119,105,0.0,
120,105,0.0,
121,105,0.0,
122,105,0.0,
123,105,0.0,
124,105,0.0,
125,105,0.0,
126,105,0.0,
127,105,0.0,
0,106,0.0,
1,106,0.0,
2,106,0.0,
3,106,0.0,
4,106,0.0,
5,106,0.0,
6,106,0.0,
7,106,0.0,
8,106,0.0,
9,106,0.0,
10,106,0.0,
11,106,0.0,
12,106,0.0,
13,106,0.0,
14,106,0.0,
15,106,0.0,
16,106,0.0,
17,106,0.0,
18,106,0.0,
19,106,0.0,
20,106,0.0,
21,106,0.0,
22,106,0.0,
23,106,0.0,
24,106,0.0,
25,106,0.0,
26,106,0.0,
27,106,1.7333333333333325e-05,
28,106,2.533333333333332e-05,
29,106,3.333333333333332e-06,
30,106,5.999999999999997e-06,
31,106,0.0,
32,106,0.0,
33,106,0.0,
34,106,0.0,
35,106,0.0,
36,106,0.0,
37,106,0.0,
38,106,0.0,
39,106,0.0,
40,106,2.6666666666666656e-06,
41,106,1.0666666666666662e-05,
42,106,0.0,
43,106,0.0,
44,106,0.0,
45,106,0.0,
46,106,0.0,
47,106,0.0,
48,106,0.0,
49,106,0.0,
50,106,9.33333333333333e-06,
51,106,1.999999999999999e-05,
52,106,5.999999999999997e-05,
53,106,9.599999999999995e-05,
54,106,0.00012533333333333328,
55,106,7.466666666666663e-05,
56,106,5.73333333333333e-05,
57,106,4.1999999999999984e-05,
58,106,2.4666666666666655e-05,
59,106,3.933333333333331e-05,
60,106,2.1333333333333324e-05,
61,106,0.00010599999999999995,
62,106,4.133333333333331e-05,
63,106,1.1333333333333329e-05,
64,106,1.1999999999999994e-05,
65,106,5.999999999999997e-06,
66,106,2.533333333333332e-05,
67,106,0.0,
68,106,7.999999999999996e-06,
69,106,2.6666666666666656e-06,
70,106,2.0666666666666656e-05,
71,106,1.0666666666666662e-05,
72,106,0.0,
73,106,0.0,
74,106,0.0,
75,106,0.0,
76,106,0.0,
77,106,0.0,
78,106,0.0,
79,106,0.0,
80,106,0.0,
81,106,0.0,
82,106,0.0,
83,106,0.0,
84,106,0.0,
85,106,0.0,
86,106,0.0,
87,106,0.0,
88,106,0.0,
89,106,0.0,
90,106,0.0,
91,106,0.0,
92,106,0.0,
93,106,0.0,
94,106,0.0,
95,106,0.0,
96,106,0.0,
97,106,0.0,
98,106,6.199999999999998e-05,
99,106,1.3333333333333328e-05,
100,106,6.666666666666664e-05,
101,106,0.0,
102,106,0.0,
103,106,8.666666666666663e-06,
104,106,1.999999999999999e-05,
105,106,0.0,
106,106,2.6666666666666656e-06,
107,106,0.0,
108,106,0.0,
109,106,0.0,
110,106,0.0,
111,106,0.0,
112,106,0.0,
113,106,0.0,
114,106,0.0,
115,106,0.0,
116,106,0.0,
117,106,0.0,
118,106,0.0,
119,106,0.0,
120,106,0.0,
121,106,0.0,
122,106,0.0,
123,106,0.0,
124,106,0.0,
125,106,0.0,
126,106,0.0,
127,106,0.0,
0,107,0.0,
1,107,0.0,
2,107,0.0,
3,107,0.0,
4,107,0.0,
5,107,0.0,
6,107,0.0,
7,107,0.0,
8,107,0.0,
9,107,0.0,
10,107,0.0,
11,107,0.0,
12,107,0.0,
13,107,0.0,
14,107,0.0,
15,107,0.0,
16,107,0.0,
17,107,0.0,
18,107,0.0,
19,107,0.0,
20,107,0.0,
21,107,0.0,
22,107,0.0,
23,107,0.0,
24,107,0.0,
25,107,0.0,
26,107,0.0,
27,107,2.6666666666666656e-06,
28,107,2.1999999999999993e-05,
29,107,3.666666666666665e-05,
30,107,1.266666666666666e-05,
31,107,0.0,
32,107,0.0,
33,107,0.0,
34,107,0.0,
35,107,0.0,
36,107,0.0,
37,107,0.0,
38,107,0.0,
39,107,0.0,
40,107,2.866666666666665e-05,
41,107,2.1333333333333324e-05,
42,107,2.6666666666666656e-06,
43,107,1.0666666666666662e-05,
44,107,6.666666666666664e-07,
45,107,2.6666666666666656e-05,
46,107,8.266666666666663e-05,
47,107,0.0,
48,107,0.0,
49,107,5.999999999999997e-06,
50,107,3.399999999999998e-05,
51,107,5.999999999999997e-06,
52,107,2.5999999999999988e-05,
53,107,1.3333333333333328e-05,
54,107,0.0001386666666666666,
55,107,0.00016999999999999993,
56,107,8.066666666666663e-05,
57,107,0.00010066666666666662,
58,107,3.133333333333332e-05,
59,107,3.5333333333333316e-05,
60,107,7.199999999999996e-05,
61,107,4.599999999999998e-05,
62,107,1.3333333333333328e-06,
63,107,3.333333333333332e-06,
64,107,0.0,
65,107,0.0,
66,107,1.799999999999999e-05,
67,107,0.0,
68,107,6.666666666666664e-06,
69,107,1.3333333333333328e-05,
70,107,7.33333333333333e-06,
71,107,5.999999999999997e-06,
72,107,0.0,
73,107,0.0,
74,107,0.0,
75,107,0.0,
76,107,0.0,
77,107,0.0,
78,107,0.0,
79,107,0.0,
80,107,0.0,
81,107,0.0,
82,107,0.0,
83,107,0.0,
84,107,0.0,
85,107,0.0,
86,107,0.0,
87,107,0.0,
88,107,0.0,
89,107,0.0,
90,107,0.0,
91,107,0.0,
92,107,0.0,
93,107,0.0,
94,107,0.0,
95,107,0.0,
96,107,0.0,
97,107,0.0,
98,107,2.2666666666666657e-05,
99,107,1.799999999999999e-05,
100,107,3.133333333333332e-05,
101,107,0.0,
102,107,0.0,
103,107,0.0,
104,107,0.0,
105,107,0.0,
106,107,1.266666666666666e-05,
107,107,0.0,
108,107,0.0,
109,107,0.0,
110,107,0.0,
111,107,0.0,
112,107,0.0,
113,107,0.0,
114,107,0.0,
115,107,0.0,
116,107,0.0,
117,107,0.0,
118,107,0.0,
119,107,0.0,
120,107,0.0,
121,107,0.0,
122,107,0.0,
123,107,0.0,
124,107,0.0,
125,107,0.0,
126,107,0.0,
127,107,0.0,
0,108,0.0,
1,108,0.0,
2,108,0.0,
3,108,0.0,
4,108,0.0,
5,108,0.0,
6,108,0.0,
7,108,0.0,
8,108,0.0,
9,108,0.0,
10,108,0.0,
11,108,0.0,
12,108,0.0,
13,108,0.0,
14,108,0.0,
15,108,0.0,
16,108,0.0,
17,108,0.0,
18,108,0.0,
19,108,0.0,
20,108,0.0,
21,108,0.0,
22,108,0.0,
23,108,0.0,
24,108,0.0,
25,108,0.0,
26,108,0.0,
27,108,1.866666666666666e-05,
28,108,4.866666666666664e-05,
29,108,1.666666666666666e-05,
30,108,1.999999999999999e-06,
31,108,0.0,
32,108,0.0,
33,108,0.0,
34,108,0.0,
35,108,0.0,
36,108,0.0,
37,108,0.0,
38,108,0.0,
39,108,0.0,
40,108,1.3333333333333328e-05,
41,108,2.0666666666666656e-05,
42,108,2.733333333333332e-05,
43,108,5.6666666666666644e-05,
44,108,9.33333333333333e-06,
45,108,1.0666666666666662e-05,
46,108,3.1999999999999985e-05,
47,108,0.0,
48,108,0.0,
49,108,7.999999999999996e-06,
50,108,3.933333333333331e-05,
51,108,5.999999999999997e-06,
52,108,4.3333333333333314e-05,
53,108,4.1999999999999984e-05,
54,108,6.799999999999996e-05,
55,108,0.00015599999999999994,
56,108,0.0001306666666666666,
57,108,7.53333333333333e-05,
58,108,4.933333333333331e-05,
59,108,6.133333333333331e-05,
60,108,5.466666666666664e-05,
61,108,5.1999999999999976e-05,
62,108,1.866666666666666e-05,
63,108,9.999999999999996e-06,
64,108,0.0,
65,108,0.0,
66,108,0.0,
67,108,0.0,
68,108,0.0,
69,108,0.0,
70,108,1.3333333333333328e-06,
71,108,0.0,
72,108,0.0,
73,108,0.0,
74,108,0.0,
75,108,0.0,
76,108,0.0,
77,108,0.0,
78,108,0.0,
79,108,0.0,
80,108,0.0,
81,108,0.0,
82,108,0.0,
83,108,0.0,
84,108,0.0,
85,108,0.0,
86,108,0.0,
87,108,0.0,
88,108,0.0,
89,108,0.0,
90,108,0.0,
91,108,0.0,
92,108,0.0,
93,108,0.0,
94,108,0.0,
95,108,0.0,
96,108,0.0,
97,108,0.0,
98,108,1.5333333333333328e-05,
99,108,9.33333333333333e-06,
100,108,1.3333333333333328e-05,
101,108,0.0,
102,108,0.0,
103,108,0.0,
104,108,0.0,
105,108,0.0,
106,108,0.0,
107,108,0.0,
108,108,0.0,
109,108,0.0,
110,108,0.0,
111,108,0.0,
112,108,0.0,
113,108,0.0,
114,108,0.0,
115,108,0.0,
116,108,0.0,
117,108,0.0,
118,108,0.0,
119,108,0.0,
120,108,0.0,
121,108,0.0,
122,108,0.0,
123,108,0.0,
124,108,0.0,
125,108,0.0,
126,108,0.0,
127,108,0.0,
0,109,0.0,
1,109,0.0,
2,109,0.0,
3,109,0.0,
4,109,0.0,
5,109,0.0,
6,109,0.0,
7,109,0.0,
8,109,0.0,
9,109,0.0,
10,109,0.0,
11,109,0.0,
12,109,0.0,
13,109,0.0,
14,109,0.0,
15,109,0.0,
16,109,0.0,
