time,flux,error,mask,visit1,visit2,visit3,visit4,visit5,visit6,visit7,visit8,visit9
59895.74617739,1.000262989,8.442397e-4,0,0,1,0,0,0,0,0,0,0
59895.74665913,1.001890208,8.490996e-4,0,0,1,0,0,0,0,0,0,0
59895.74714088,1.000482498,8.441853e-4,0,0,1,0,0,0,0,0,0,0
59895.74762262,1.002044716,8.442372e-4,0,0,1,0,0,0,0,0,0,0
59895.74810437,0.999200708,8.442831e-4,0,0,1,0,0,0,0,0,0,0
59895.74858611,1.001717263,8.442984e-4,0,0,1,0,0,0,0,0,0,0
59895.74906786,1.000879858,8.442215e-4,0,0,1,0,0,0,0,0,0,0
59895.74954960,1.001050264,8.499976e-4,0,0,1,0,0,0,0,0,0,0
59895.75003135,1.000247002,8.442948e-4,0,0,1,0,0,0,0,0,0,0
59895.75051309,0.999339400,8.442584e-4,0,0,1,0,0,0,0,0,0,0
59895.75099483,1.001643793,8.442074e-4,0,0,1,0,0,0,0,0,0,0
59895.75147658,0.998358454,8.530472e-4,0,0,1,0,0,0,0,0,0,0
59895.75195832,1.003199360,8.442863e-4,0,0,1,0,0,0,0,0,0,0
59895.75244007,0.998937367,8.442209e-4,0,0,1,0,0,0,0,0,0,0
59895.75292181,1.000071598,8.442145e-4,0,0,1,0,0,0,0,0,0,0
59895.75340356,1.002020120,8.443032e-4,0,0,1,0,0,0,0,0,0,0
59895.75388530,1.001191998,8.442098e-4,0,0,1,0,0,0,0,0,0,0
59895.75436705,1.000848818,8.443456e-4,0,0,1,0,0,0,0,0,0,0
59895.75484879,1.001198206,8.442082e-4,0,0,1,0,0,0,0,0,0,0
59895.75533054,1.001147644,8.443051e-4,0,0,1,0,0,0,0,0,0,0
59895.75581228,1.000914192,8.443738e-4,0,0,1,0,0,0,0,0,0,0
59895.75629403,1.000947194,8.439386e-4,0,0,1,0,0,0,0,0,0,0
59895.75677577,1.000494736,8.477795e-4,0,0,1,0,0,0,0,0,0,0
59895.75725752,1.001466450,8.441001e-4,0,0,1,0,0,0,0,0,0,0
59895.75773926,1.001610870,8.444239e-4,0,0,1,0,0,0,0,0,0,0
59895.75822101,1.000756703,8.443459e-4,0,0,1,0,0,0,0,0,0,0
59895.75870275,1.001292710,8.443244e-4,0,0,1,0,0,0,0,0,0,0
59895.75918450,1.001369430,8.441382e-4,0,0,1,0,0,0,0,0,0,0
59895.75966624,1.000848701,8.442892e-4,0,0,1,0,0,0,0,0,0,0
59895.76014799,1.002483641,8.441268e-4,0,0,1,0,0,0,0,0,0,0
59895.76062973,1.001197387,8.441582e-4,0,0,1,0,0,0,0,0,0,0
59895.76111148,1.001431320,8.441434e-4,0,0,1,0,0,0,0,0,0,0
59895.76159322,1.000595603,8.441095e-4,0,0,1,0,0,0,0,0,0,0
59895.76207496,0.999954738,8.439885e-4,0,0,1,0,0,0,0,0,0,0
59895.76255671,0.999292183,8.443522e-4,0,0,1,0,0,0,0,0,0,0
59895.76303845,1.000630823,8.440714e-4,0,0,1,0,0,0,0,0,0,0
59895.76352020,1.000578869,8.441844e-4,0,0,1,0,0,0,0,0,0,0
59895.76400194,1.001381825,8.499522e-4,0,0,1,0,0,0,0,0,0,0
59895.76448369,1.000189083,8.443111e-4,0,0,1,0,0,0,0,0,0,0
59895.76496543,1.002271188,8.440089e-4,0,0,1,0,0,0,0,0,0,0
59895.76544718,1.000426201,8.440880e-4,0,0,1,0,0,0,0,0,0,0
59895.76592892,1.001115247,8.441359e-4,0,0,1,0,0,0,0,0,0,0
59895.76641067,1.001408593,8.442038e-4,0,0,1,0,0,0,0,0,0,0
59895.76689241,0.999924453,8.442769e-4,0,0,1,0,0,0,0,0,0,0
59895.76737416,1.001437838,8.441053e-4,0,0,1,0,0,0,0,0,0,0
59895.76785590,1.002046060,8.441287e-4,0,0,1,0,0,0,0,0,0,0
59895.76833765,0.999463897,8.441238e-4,0,0,1,0,0,0,0,0,0,0
59895.76881939,1.001140871,8.443420e-4,0,0,1,0,0,0,0,0,0,0
59895.76930114,0.999894206,8.441719e-4,0,0,1,0,0,0,0,0,0,0
59895.76978288,1.001562667,8.442043e-4,0,0,1,0,0,0,0,0,0,0
59895.77026463,1.000428993,8.442000e-4,0,0,1,0,0,0,0,0,0,0
59895.77074637,1.000804906,8.442448e-4,0,0,1,0,0,0,0,0,0,0
59895.77122812,0.999989806,8.441526e-4,0,0,1,0,0,0,0,0,0,0
59895.77170986,1.000608273,8.441360e-4,0,0,1,0,0,0,0,0,0,0
59895.77219161,0.999937846,8.523293e-4,0,0,1,0,0,0,0,0,0,0
59895.77267335,1.001053165,8.442884e-4,0,0,1,0,0,0,0,0,0,0
59895.77315509,1.001021979,8.440873e-4,0,0,1,0,0,0,0,0,0,0
59895.77363684,1.001553113,8.444799e-4,0,0,1,0,0,0,0,0,0,0
59895.77411858,1.000060302,8.442691e-4,0,0,1,0,0,0,0,0,0,0
59895.77460033,1.000229481,8.441380e-4,0,0,1,0,0,0,0,0,0,0
59895.77508207,1.000889969,8.441134e-4,0,0,1,0,0,0,0,0,0,0
59895.77556382,1.002141942,8.443196e-4,0,0,1,0,0,0,0,0,0,0
59895.77604556,0.999370929,8.449221e-4,0,0,1,0,0,0,0,0,0,0
59895.77652731,1.000645330,8.441030e-4,0,0,1,0,0,0,0,0,0,0
59895.77700905,1.000742293,8.441052e-4,0,0,1,0,0,0,0,0,0,0
59895.77749080,1.000735499,8.580141e-4,0,0,1,0,0,0,0,0,0,0
59895.77797254,1.000773009,8.442564e-4,0,0,1,0,0,0,0,0,0,0
59895.77845429,0.999864050,8.441550e-4,0,0,1,0,0,0,0,0,0,0
59895.77893603,1.001315941,8.442317e-4,0,0,1,0,0,0,0,0,0,0
59895.77941778,0.999977064,8.440523e-4,0,0,1,0,0,0,0,0,0,0
59895.77989952,1.000359672,8.442495e-4,0,0,1,0,0,0,0,0,0,0
59895.78038127,1.001395089,8.441226e-4,0,0,1,0,0,0,0,0,0,0
59895.78086301,1.001133278,8.441649e-4,0,0,1,0,0,0,0,0,0,0
59895.78134476,0.999929236,8.442125e-4,0,0,1,0,0,0,0,0,0,0
59895.78182650,1.002142358,8.443518e-4,0,0,1,0,0,0,0,0,0,0
59895.78230825,0.999578046,8.700463e-4,0,0,1,0,0,0,0,0,0,0
59895.78278999,1.001317646,8.439467e-4,0,0,1,0,0,0,0,0,0,0
59895.78327174,1.001412610,8.441846e-4,0,0,1,0,0,0,0,0,0,0
59895.78375348,1.002050067,8.440463e-4,0,0,1,0,0,0,0,0,0,0
59895.78423522,1.000797849,8.442236e-4,0,0,1,0,0,0,0,0,0,0
59895.78471697,1.000671729,8.456984e-4,0,0,1,0,0,0,0,0,0,0
59895.78519871,1.001184881,8.442527e-4,0,0,1,0,0,0,0,0,0,0
59895.78568046,1.002931656,8.521180e-4,0,0,1,0,0,0,0,0,0,0
59895.78616220,1.001033668,8.440093e-4,0,0,1,0,0,0,0,0,0,0
59895.78664395,1.001430154,8.441528e-4,0,0,1,0,0,0,0,0,0,0
59895.78712569,1.001970175,8.440523e-4,0,0,1,0,0,0,0,0,0,0
59895.78760744,1.001300587,8.442674e-4,0,0,1,0,0,0,0,0,0,0
59895.78808918,0.999037683,8.441358e-4,0,0,1,0,0,0,0,0,0,0
59895.78857093,1.000066609,8.440194e-4,0,0,1,0,0,0,0,0,0,0
59895.78905267,1.001009460,8.441194e-4,0,0,1,0,0,0,0,0,0,0
59895.78953442,1.001188486,8.441404e-4,0,0,1,0,0,0,0,0,0,0
59895.79001616,0.999473769,8.439578e-4,0,0,1,0,0,0,0,0,0,0
59895.79049791,1.001500612,8.439893e-4,0,0,1,0,0,0,0,0,0,0
59895.79097965,1.001033084,8.440825e-4,0,0,1,0,0,0,0,0,0,0
59895.79146140,1.000092957,8.440229e-4,0,0,1,0,0,0,0,0,0,0
59895.79194314,0.999186162,8.441713e-4,0,0,1,0,0,0,0,0,0,0
59895.79242489,0.999985365,8.439660e-4,0,0,1,0,0,0,0,0,0,0
59895.79290663,0.999394721,8.439971e-4,0,0,1,0,0,0,0,0,0,0
59895.79338838,1.000457455,8.440739e-4,0,0,1,0,0,0,0,0,0,0
59895.79387012,0.999832420,8.439312e-4,0,0,1,0,0,0,0,0,0,0
59895.79435186,1.000727134,8.441108e-4,0,0,1,0,0,0,0,0,0,0
59895.79483361,1.000364457,8.438830e-4,0,0,1,0,0,0,0,0,0,0
59895.79531535,0.998954530,8.438885e-4,0,0,1,0,0,0,0,0,0,0
59895.79579710,0.999273585,8.439514e-4,0,0,1,0,0,0,0,0,0,0
59895.79627884,1.000673248,8.438861e-4,0,0,1,0,0,0,0,0,0,0
59895.79676059,1.000283284,8.440496e-4,0,0,1,0,0,0,0,0,0,0
59895.79724233,1.001092530,8.437607e-4,0,0,1,0,0,0,0,0,0,0
59895.79772408,0.999824255,8.441847e-4,0,0,1,0,0,0,0,0,0,0
59895.79820582,1.000791367,8.439180e-4,0,0,1,0,0,0,0,0,0,0
59895.79868757,1.000061059,8.438935e-4,0,0,1,0,0,0,0,0,0,0
59895.79916931,1.000470992,8.440476e-4,0,0,1,0,0,0,0,0,0,0
59895.79965106,0.999356507,8.440215e-4,0,0,1,0,0,0,0,0,0,0
59895.80013280,1.000134825,8.439168e-4,0,0,1,0,0,0,0,0,0,0
59895.80061455,0.999210039,8.441011e-4,0,0,1,0,0,0,0,0,0,0
59895.80109629,0.999318027,8.441065e-4,0,0,1,0,0,0,0,0,0,0
59895.80157804,0.999776670,8.439789e-4,0,0,1,0,0,0,0,0,0,0
59895.80205978,1.001025458,8.440100e-4,0,0,1,0,0,0,0,0,0,0
59895.80254153,0.998929873,8.440827e-4,0,0,1,0,0,0,0,0,0,0
59895.80302327,0.998951869,8.439601e-4,0,0,1,0,0,0,0,0,0,0
59895.80350502,1.000462726,8.440728e-4,0,0,1,0,0,0,0,0,0,0
59895.80398676,1.000095427,8.440434e-4,0,0,1,0,0,0,0,0,0,0
59895.80446851,1.001315175,8.441925e-4,0,0,1,0,0,0,0,0,0,0
59895.80495025,1.001036083,8.439612e-4,0,0,1,0,0,0,0,0,0,0
59895.80543199,0.999409540,8.505371e-4,0,0,1,0,0,0,0,0,0,0
59895.80591374,0.999488717,8.439335e-4,0,0,1,0,0,0,0,0,0,0
59895.80639548,1.000460355,8.440351e-4,0,0,1,0,0,0,0,0,0,0
59895.80687723,0.999449207,8.442050e-4,0,0,1,0,0,0,0,0,0,0
59895.80735897,0.999239415,8.439744e-4,0,0,1,0,0,0,0,0,0,0
59895.80784072,0.999525991,8.438675e-4,0,0,1,0,0,0,0,0,0,0
59895.80832246,1.000701859,8.441431e-4,0,0,1,0,0,0,0,0,0,0
59895.80880421,1.001083388,8.441115e-4,0,0,1,0,0,0,0,0,0,0
59895.80928595,0.998980793,8.438319e-4,0,0,1,0,0,0,0,0,0,0
59895.80976770,1.000669023,8.441451e-4,0,0,1,0,0,0,0,0,0,0
59895.81024944,1.001284807,8.475927e-4,0,0,1,0,0,0,0,0,0,0
59895.81073119,1.001240396,8.439617e-4,0,0,1,0,0,0,0,0,0,0
59895.81121293,0.998771397,8.439227e-4,0,0,1,0,0,0,0,0,0,0
59895.81169468,0.999144360,8.441670e-4,0,0,1,0,0,0,0,0,0,0
59895.81217642,1.000183824,8.441886e-4,0,0,1,0,0,0,0,0,0,0
59895.81265817,1.001008843,8.451906e-4,0,0,1,0,0,0,0,0,0,0
59895.81313991,0.998171373,8.441539e-4,0,0,1,0,0,0,0,0,0,0
59895.81362166,0.999132486,8.440166e-4,0,0,1,0,0,0,0,0,0,0
59895.81410340,0.999321643,8.440995e-4,0,0,1,0,0,0,0,0,0,0
59895.81458515,1.000887767,8.439333e-4,0,0,1,0,0,0,0,0,0,0
59895.81506689,0.999768597,8.440547e-4,0,0,1,0,0,0,0,0,0,0
59895.81554863,1.001333548,8.491807e-4,0,0,1,0,0,0,0,0,0,0
59895.81603038,1.001895438,8.440086e-4,0,0,1,0,0,0,0,0,0,0
59895.81651212,1.000336300,8.440044e-4,0,0,1,0,0,0,0,0,0,0
59895.81699387,1.001057859,8.440566e-4,0,0,1,0,0,0,0,0,0,0
59895.81747561,0.999858038,8.440639e-4,0,0,1,0,0,0,0,0,0,0
59895.81795736,0.999718926,8.442040e-4,0,0,1,0,0,0,0,0,0,0
59895.81843910,1.001410325,8.439030e-4,0,0,1,0,0,0,0,0,0,0
59895.81892085,1.001545518,8.439434e-4,0,0,1,0,0,0,0,0,0,0
59895.81940259,1.001214756,8.439816e-4,0,0,1,0,0,0,0,0,0,0
59895.81988434,1.001112182,8.440318e-4,0,0,1,0,0,0,0,0,0,0
59895.82036608,1.000994275,8.441731e-4,0,0,1,0,0,0,0,0,0,0
59895.82084783,1.000566294,8.439332e-4,0,0,1,0,0,0,0,0,0,0
59895.82132957,1.001168118,8.440446e-4,0,0,1,0,0,0,0,0,0,0
59895.82181132,1.000529885,8.438993e-4,0,0,1,0,0,0,0,0,0,0
59895.82229306,1.001387701,8.440381e-4,0,0,1,0,0,0,0,0,0,0
59895.82277481,1.000019528,8.441093e-4,0,0,1,0,0,0,0,0,0,0
59895.82325655,1.000407224,8.440827e-4,0,0,1,0,0,0,0,0,0,0
59895.82373830,1.001391067,8.441877e-4,0,0,1,0,0,0,0,0,0,0
59895.82422004,1.000762104,8.439753e-4,0,0,1,0,0,0,0,0,0,0
59895.82470179,1.000372215,8.442713e-4,0,0,1,0,0,0,0,0,0,0
59895.82518353,1.002028452,8.441061e-4,0,0,1,0,0,0,0,0,0,0
59895.82566527,1.001315917,8.441322e-4,0,0,1,0,0,0,0,0,0,0
59895.82614702,1.001880863,8.901680e-4,0,0,1,0,0,0,0,0,0,0
59895.82662876,1.000829181,8.442367e-4,0,0,1,0,0,0,0,0,0,0
59895.82711051,1.000312666,8.440627e-4,0,0,1,0,0,0,0,0,0,0
59895.82759225,1.000489684,8.441704e-4,0,0,1,0,0,0,0,0,0,0
59895.82807400,1.000338337,8.440640e-4,0,0,1,0,0,0,0,0,0,0
59895.82855574,0.999876353,8.441718e-4,0,0,1,0,0,0,0,0,0,0
59895.82903749,1.002938439,8.441222e-4,0,0,1,0,0,0,0,0,0,0
59895.82951923,1.001543380,8.441395e-4,0,0,1,0,0,0,0,0,0,0
59895.83000098,0.999874384,8.442228e-4,0,0,1,0,0,0,0,0,0,0
59895.83048272,1.000611115,8.443181e-4,0,0,1,0,0,0,0,0,0,0
59895.83096447,0.999111269,8.441551e-4,0,0,1,0,0,0,0,0,0,0
59895.83144621,1.001157536,8.443208e-4,0,0,1,0,0,0,0,0,0,0
59895.83192796,1.000587875,8.441404e-4,0,0,1,0,0,0,0,0,0,0
59895.83240970,1.001005251,8.442544e-4,0,0,1,0,0,0,0,0,0,0
59895.83289145,1.001080557,8.443341e-4,0,0,1,0,0,0,0,0,0,0
59895.83337319,1.001048540,8.458602e-4,0,0,1,0,0,0,0,0,0,0
59895.83385494,1.001892841,8.443095e-4,0,0,1,0,0,0,0,0,0,0
59895.83433668,1.001713116,8.441705e-4,0,0,1,0,0,0,0,0,0,0
59895.83481842,1.002386274,8.441451e-4,0,0,1,0,0,0,0,0,0,0
59895.83530017,1.000765389,8.442817e-4,0,0,1,0,0,0,0,0,0,0
59895.83578191,1.000132841,8.440442e-4,0,0,1,0,0,0,0,0,0,0
59895.83626366,1.000589773,8.440015e-4,0,0,1,0,0,0,0,0,0,0
59895.83674540,1.000487126,8.440182e-4,0,0,1,0,0,0,0,0,0,0
59895.83722715,0.999658359,8.442229e-4,0,0,1,0,0,0,0,0,0,0
59895.83770889,0.999656073,8.442755e-4,0,0,1,0,0,0,0,0,0,0
59895.83819064,1.000160320,8.442515e-4,0,0,1,0,0,0,0,0,0,0
59895.83867238,1.000210095,8.442992e-4,0,0,1,0,0,0,0,0,0,0
59895.83915413,1.000442499,8.441388e-4,0,0,1,0,0,0,0,0,0,0
59895.83963587,1.000789474,8.443762e-4,0,0,1,0,0,0,0,0,0,0
59895.84011762,1.000942698,8.442442e-4,0,0,1,0,0,0,0,0,0,0
59895.84059936,0.999793027,8.467539e-4,0,0,1,0,0,0,0,0,0,0
59895.84108111,1.001238277,8.442583e-4,0,0,1,0,0,0,0,0,0,0
59895.84156285,1.001486139,8.441994e-4,0,0,1,0,0,0,0,0,0,0
59895.84204460,1.002146957,8.541737e-4,0,0,1,0,0,0,0,0,0,0
59895.84252634,1.000446345,8.445218e-4,0,0,1,0,0,0,0,0,0,0
59895.84300809,1.002185958,8.442578e-4,0,0,1,0,0,0,0,0,0,0
59895.84348983,1.000523846,8.442563e-4,0,0,1,0,0,0,0,0,0,0
59895.84397158,1.001615361,8.443593e-4,0,0,1,0,0,0,0,0,0,0
59895.84445332,1.001189530,8.442456e-4,0,0,1,0,0,0,0,0,0,0
59895.84493506,0.999392226,8.442274e-4,0,0,1,0,0,0,0,0,0,0
59895.84541681,1.000796455,8.441897e-4,0,0,1,0,0,0,0,0,0,0
59895.84589855,1.000568631,8.441570e-4,0,0,1,0,0,0,0,0,0,0
59895.84638030,0.999788549,8.451846e-4,0,0,1,0,0,0,0,0,0,0
59895.84686204,1.000431617,8.443208e-4,0,0,1,0,0,0,0,0,0,0
59895.84734379,1.000048467,8.441926e-4,0,0,1,0,0,0,0,0,0,0
59895.84782553,1.001431691,8.440644e-4,0,0,1,0,0,0,0,0,0,0
59895.84830728,1.000679338,8.441185e-4,0,0,1,0,0,0,0,0,0,0
59895.84878902,1.001020560,8.443256e-4,0,0,1,0,0,0,0,0,0,0
59895.84927077,1.001661964,8.442362e-4,0,0,1,0,0,0,0,0,0,0
59895.84975251,1.001733833,8.442319e-4,0,0,1,0,0,0,0,0,0,0
59895.85023426,1.000636467,8.440790e-4,0,0,1,0,0,0,0,0,0,0
59895.85071600,1.000693874,8.441746e-4,0,0,1,0,0,0,0,0,0,0
59895.85119775,1.001441718,8.441122e-4,0,0,1,0,0,0,0,0,0,0
59895.85167949,0.999470553,8.441303e-4,0,0,1,0,0,0,0,0,0,0
59895.85216124,0.999340043,8.441772e-4,0,0,1,0,0,0,0,0,0,0
59895.85264298,1.000478598,8.441413e-4,0,0,1,0,0,0,0,0,0,0
59895.85312473,0.999834287,8.442464e-4,0,0,1,0,0,0,0,0,0,0
59895.85360647,1.000834514,8.442401e-4,0,0,1,0,0,0,0,0,0,0
59895.85408821,1.000912472,8.443336e-4,0,0,1,0,0,0,0,0,0,0
59895.85456996,1.000714609,8.441958e-4,0,0,1,0,0,0,0,0,0,0
59895.85505170,1.002230239,8.441023e-4,0,0,1,0,0,0,0,0,0,0
59895.85553345,1.001491631,8.442921e-4,0,0,1,0,0,0,0,0,0,0
59895.85601519,0.999167100,8.442659e-4,0,0,1,0,0,0,0,0,0,0
59895.85649694,1.000488433,8.441974e-4,0,0,1,0,0,0,0,0,0,0
59895.85697868,1.001903830,8.442551e-4,0,0,1,0,0,0,0,0,0,0
59895.85746043,1.000183114,8.442981e-4,0,0,1,0,0,0,0,0,0,0
59895.85794217,1.002912098,8.443242e-4,0,0,1,0,0,0,0,0,0,0
59895.85842392,1.001526166,8.442550e-4,0,0,1,0,0,0,0,0,0,0
59895.85890566,1.001317368,8.441940e-4,0,0,1,0,0,0,0,0,0,0
59895.85938741,1.001640779,8.442978e-4,0,0,1,0,0,0,0,0,0,0
59903.28118101,1.002148783,8.623098e-4,0,0,0,1,0,0,0,0,0,0
59903.28166276,1.001878585,8.622383e-4,0,0,0,1,0,0,0,0,0,0
59903.28214450,1.001134014,8.622567e-4,0,0,0,1,0,0,0,0,0,0
59903.28262624,0.999902992,8.620468e-4,0,0,0,1,0,0,0,0,0,0
59903.28310798,1.000549447,8.621702e-4,0,0,0,1,0,0,0,0,0,0
59903.28358972,1.001127994,8.621325e-4,0,0,0,1,0,0,0,0,0,0
59903.28407146,1.001208932,8.622043e-4,0,0,0,1,0,0,0,0,0,0
59903.28455320,1.000196696,8.619776e-4,0,0,0,1,0,0,0,0,0,0
59903.28503494,1.001941894,8.630539e-4,0,0,0,1,0,0,0,0,0,0
59903.28551668,1.000136867,8.617908e-4,0,0,0,1,0,0,0,0,0,0
59903.28599842,1.000815474,8.617329e-4,0,0,0,1,0,0,0,0,0,0
59903.28648016,1.000097885,8.618155e-4,0,0,0,1,0,0,0,0,0,0
59903.28696190,1.000137886,8.682805e-4,0,0,0,1,0,0,0,0,0,0
59903.28744364,1.002667888,8.623948e-4,0,0,0,1,0,0,0,0,0,0
59903.28792538,1.000491291,8.617305e-4,0,0,0,1,0,0,0,0,0,0
59903.28840712,1.001378443,8.615263e-4,0,0,0,1,0,0,0,0,0,0
59903.28888886,1.000612263,8.622678e-4,0,0,0,1,0,0,0,0,0,0
59903.28937060,1.000510770,8.712691e-4,0,0,0,1,0,0,0,0,0,0
59903.28985234,1.000936435,8.618742e-4,0,0,0,1,0,0,0,0,0,0
59903.29033408,1.003005004,8.617207e-4,0,0,0,1,0,0,0,0,0,0
59903.29081582,1.001325508,8.620519e-4,0,0,0,1,0,0,0,0,0,0
59903.29129756,1.000657320,8.621070e-4,0,0,0,1,0,0,0,0,0,0
59903.29177930,1.000565021,8.614454e-4,0,0,0,1,0,0,0,0,0,0
59903.29226104,1.000566016,8.620811e-4,0,0,0,1,0,0,0,0,0,0
59903.29274278,0.998454105,8.799464e-4,0,0,0,1,0,0,0,0,0,0
59903.29322452,1.000962959,8.617908e-4,0,0,0,1,0,0,0,0,0,0
59903.29370626,1.000384285,8.619858e-4,0,0,0,1,0,0,0,0,0,0
59903.29418800,1.000937870,8.617233e-4,0,0,0,1,0,0,0,0,0,0
59903.29466974,1.001202129,8.617512e-4,0,0,0,1,0,0,0,0,0,0
59903.29515148,0.999296135,8.618105e-4,0,0,0,1,0,0,0,0,0,0
59903.29563322,1.003009298,8.620817e-4,0,0,0,1,0,0,0,0,0,0
59903.29611496,0.999838232,8.618471e-4,0,0,0,1,0,0,0,0,0,0
59903.29659670,1.002249207,8.623215e-4,0,0,0,1,0,0,0,0,0,0
59903.29707844,1.001406396,8.617803e-4,0,0,0,1,0,0,0,0,0,0
59903.29756018,1.000420280,8.617193e-4,0,0,0,1,0,0,0,0,0,0
59903.29804192,1.001353298,8.620227e-4,0,0,0,1,0,0,0,0,0,0
59903.29852366,1.002197623,8.622156e-4,0,0,0,1,0,0,0,0,0,0
59903.29900540,1.002015951,8.617651e-4,0,0,0,1,0,0,0,0,0,0
59903.29948715,0.999922108,8.616965e-4,0,0,0,1,0,0,0,0,0,0
59903.29996889,1.000653921,8.620004e-4,0,0,0,1,0,0,0,0,0,0
59903.30045063,1.000785152,8.622734e-4,0,0,0,1,0,0,0,0,0,0
59903.30093237,0.999558309,8.616480e-4,0,0,0,1,0,0,0,0,0,0
59903.30141411,1.001440965,8.617701e-4,0,0,0,1,0,0,0,0,0,0
59903.30189585,1.001506981,8.617875e-4,0,0,0,1,0,0,0,0,0,0
59903.30237759,1.000260452,8.622486e-4,0,0,0,1,0,0,0,0,0,0
59903.30285933,1.000698181,8.614979e-4,0,0,0,1,0,0,0,0,0,0
59903.30334107,1.000486746,8.618247e-4,0,0,0,1,0,0,0,0,0,0
59903.30382281,1.000256614,8.618054e-4,0,0,0,1,0,0,0,0,0,0
59903.30430455,0.999648555,8.618801e-4,0,0,0,1,0,0,0,0,0,0
59903.30478629,1.001729679,8.619802e-4,0,0,0,1,0,0,0,0,0,0
59903.30526803,1.001246026,8.618639e-4,0,0,0,1,0,0,0,0,0,0
59903.30574977,1.000764867,8.621068e-4,0,0,0,1,0,0,0,0,0,0
59903.30623151,1.001472075,8.619038e-4,0,0,0,1,0,0,0,0,0,0
59903.30671325,1.001269625,8.617241e-4,0,0,0,1,0,0,0,0,0,0
59903.30719499,1.000513746,8.616250e-4,0,0,0,1,0,0,0,0,0,0
59903.30767673,1.001462741,8.614389e-4,0,0,0,1,0,0,0,0,0,0
59903.30815847,1.001496449,8.614644e-4,0,0,0,1,0,0,0,0,0,0
59903.30864021,1.001666591,8.629991e-4,0,0,0,1,0,0,0,0,0,0
59903.30912195,1.000911490,8.614952e-4,0,0,0,1,0,0,0,0,0,0
59903.30960369,1.002115685,8.614785e-4,0,0,0,1,0,0,0,0,0,0
59903.31008543,1.000685326,8.621738e-4,0,0,0,1,0,0,0,0,0,0
59903.31056717,1.000126043,8.619821e-4,0,0,0,1,0,0,0,0,0,0
59903.31104891,0.999875991,8.614117e-4,0,0,0,1,0,0,0,0,0,0
59903.31153065,1.000493458,8.617179e-4,0,0,0,1,0,0,0,0,0,0
59903.31201239,1.001176383,8.614589e-4,0,0,0,1,0,0,0,0,0,0
59903.31249413,1.002195017,8.617687e-4,0,0,0,1,0,0,0,0,0,0
59903.31297587,1.002231615,8.615459e-4,0,0,0,1,0,0,0,0,0,0
59903.31345761,0.999853493,8.615629e-4,0,0,0,1,0,0,0,0,0,0
59903.31393935,0.999286488,8.620047e-4,0,0,0,1,0,0,0,0,0,0
59903.31442109,1.000237556,8.618441e-4,0,0,0,1,0,0,0,0,0,0
59903.31490283,1.000350251,8.618790e-4,0,0,0,1,0,0,0,0,0,0
59903.31538457,1.001104215,8.613567e-4,0,0,0,1,0,0,0,0,0,0
59903.31586631,1.001252860,8.615180e-4,0,0,0,1,0,0,0,0,0,0
59903.31634805,1.001751564,8.612953e-4,0,0,0,1,0,0,0,0,0,0
59903.31682979,1.001907415,8.622526e-4,0,0,0,1,0,0,0,0,0,0
59903.31731153,1.000190051,8.691432e-4,0,0,0,1,0,0,0,0,0,0
59903.31779327,0.999941179,8.616429e-4,0,0,0,1,0,0,0,0,0,0
59903.31827502,1.001025339,8.696379e-4,0,0,0,1,0,0,0,0,0,0
59903.31875676,1.000162895,8.618250e-4,0,0,0,1,0,0,0,0,0,0
59903.31923850,1.000374171,8.612899e-4,0,0,0,1,0,0,0,0,0,0
59903.31972024,1.001437335,8.614625e-4,0,0,0,1,0,0,0,0,0,0
59903.32020198,0.999116846,8.617272e-4,0,0,0,1,0,0,0,0,0,0
59903.32068372,1.002367721,8.614681e-4,0,0,0,1,0,0,0,0,0,0
59903.32116546,1.000430687,8.616423e-4,0,0,0,1,0,0,0,0,0,0
59903.32164720,1.001002761,8.610588e-4,0,0,0,1,0,0,0,0,0,0
59903.32212894,0.999831667,8.614348e-4,0,0,0,1,0,0,0,0,0,0
59903.32261068,0.999753822,8.615605e-4,0,0,0,1,0,0,0,0,0,0
59903.32309242,1.000885517,8.621288e-4,0,0,0,1,0,0,0,0,0,0
59903.32357416,1.001244107,8.611972e-4,0,0,0,1,0,0,0,0,0,0
59903.32405590,0.999335678,8.617124e-4,0,0,0,1,0,0,0,0,0,0
59903.32453764,0.999821570,8.611583e-4,0,0,0,1,0,0,0,0,0,0
59903.32501938,1.000067878,8.612865e-4,0,0,0,1,0,0,0,0,0,0
59903.32550112,1.000636036,8.618981e-4,0,0,0,1,0,0,0,0,0,0
59903.32598286,1.001511854,8.615315e-4,0,0,0,1,0,0,0,0,0,0
59903.32646460,1.002105019,8.615503e-4,0,0,0,1,0,0,0,0,0,0
59903.32694634,1.000678926,8.612939e-4,0,0,0,1,0,0,0,0,0,0
59903.32742808,1.001109021,8.616434e-4,0,0,0,1,0,0,0,0,0,0
59903.32790982,1.000618782,8.636396e-4,0,0,0,1,0,0,0,0,0,0
59903.32839156,0.999760561,8.618807e-4,0,0,0,1,0,0,0,0,0,0
59903.32887330,1.000784583,8.612229e-4,0,0,0,1,0,0,0,0,0,0
59903.32935504,1.000867352,8.614628e-4,0,0,0,1,0,0,0,0,0,0
59903.32983678,1.001417725,8.618298e-4,0,0,0,1,0,0,0,0,0,0
59903.33031852,1.001588696,8.619760e-4,0,0,0,1,0,0,0,0,0,0
59903.33080026,0.999071817,8.618168e-4,0,0,0,1,0,0,0,0,0,0
