time,flux,err,mask,centroid_y,psf_width_y
6.027240772896719136e+04,9.992644654318301178e-01,7.481702530439390342e-04,0.000000000000000000e+00,4.878183126908484013e+01,1.870974196184669758e+00
6.027240818961415061e+04,1.000694660795608204e+00,7.481739048235414849e-04,0.000000000000000000e+00,4.878465208931849872e+01,1.872664084507576154e+00
6.027240865026110987e+04,1.001069945569683872e+00,7.481769896631767407e-04,0.000000000000000000e+00,4.878838343170955483e+01,1.870719074191932840e+00
6.027240911090806912e+04,9.990797252934077166e-01,7.481678724412204988e-04,0.000000000000000000e+00,4.878580972575642960e+01,1.871310776300813883e+00
6.027240957155504293e+04,1.000192267346146968e+00,7.481682625857192376e-04,0.000000000000000000e+00,4.878736822032774967e+01,1.870245221553568316e+00
6.027241003220199491e+04,1.000775519735358499e+00,7.481731437058810512e-04,0.000000000000000000e+00,4.878916190710959455e+01,1.874904894128551325e+00
6.027241049284895416e+04,9.982584239674339166e-01,7.481658293471052769e-04,0.000000000000000000e+00,4.878633886460380609e+01,1.871762774744449187e+00
6.027241095349592797e+04,9.998190142034804051e-01,7.481692933799451465e-04,0.000000000000000000e+00,4.877990385667005313e+01,1.875510744379610628e+00
6.027241141414287995e+04,1.000987381262329778e+00,7.492341552612122963e-04,0.000000000000000000e+00,4.878503799441062938e+01,1.873544999226810059e+00
6.027241187478983920e+04,1.000278697859384502e+00,7.481746976888523255e-04,0.000000000000000000e+00,4.878600494834704193e+01,1.876044909175848652e+00
6.027241233543681301e+04,1.000014954063536354e+00,7.481739730030931160e-04,0.000000000000000000e+00,4.878301432382665581e+01,1.871861978141262428e+00
6.027241279608376499e+04,9.999007126845267379e-01,7.481718864428920203e-04,0.000000000000000000e+00,4.878149288909924763e+01,1.871691503119871758e+00
6.027241325673072424e+04,9.995161576534397074e-01,7.481711825292438386e-04,0.000000000000000000e+00,4.878766140112177396e+01,1.872233030400882292e+00
6.027241371737768350e+04,1.000878966546966620e+00,7.481790455047495660e-04,0.000000000000000000e+00,4.878156452738473092e+01,1.871417470404715955e+00
6.027241417802465003e+04,1.000303502969807079e+00,7.481712887354593187e-04,0.000000000000000000e+00,4.878911725871982696e+01,1.874643018702913944e+00
6.027241463867160928e+04,9.998466970789489094e-01,7.481728288775797101e-04,0.000000000000000000e+00,4.879047185765216454e+01,1.871081046208590060e+00
6.027241509931856854e+04,9.979594525861534837e-01,7.481645210567322134e-04,0.000000000000000000e+00,4.879092351182312370e+01,1.871199618454018720e+00
6.027241555996553507e+04,9.986338674560125694e-01,7.481706651319237553e-04,0.000000000000000000e+00,4.877590322427901981e+01,1.872205416693274671e+00
6.027241602061248705e+04,9.984551988695751223e-01,7.481678726244916488e-04,0.000000000000000000e+00,4.878211255074434405e+01,1.868464062396375081e+00
6.027241648125945358e+04,1.001018035616264124e+00,7.481760350683131899e-04,0.000000000000000000e+00,4.879039699573179689e+01,1.875832317268880889e+00
6.027241694190641283e+04,1.002085154259274358e+00,7.481772886617228235e-04,0.000000000000000000e+00,4.878638704651883984e+01,1.876364906572423941e+00
6.027241740255337209e+04,1.000566517056412419e+00,7.481731603735126274e-04,0.000000000000000000e+00,4.878745427181711847e+01,1.872352218088994436e+00
6.027241786320032406e+04,1.000710803375179259e+00,7.481723961003344629e-04,0.000000000000000000e+00,4.879082578578541529e+01,1.871828276561520843e+00
6.027241832384729787e+04,1.001330330819575121e+00,7.484450738093316197e-04,0.000000000000000000e+00,4.879064872818815246e+01,1.870924412403429660e+00
6.027241878449424985e+04,1.000547168733392223e+00,7.486071566976161291e-04,0.000000000000000000e+00,4.878151004769611632e+01,1.873109316610549469e+00
6.027241924514120910e+04,9.987759045600632657e-01,7.481705374833376096e-04,0.000000000000000000e+00,4.878222390712413414e+01,1.872558189031134024e+00
