  190   50    30.77508150
  190   60    28.59386266
  190   70    27.12223310
  190   80    26.27590489
  190   90    26.00000000
  200  -90    26.00000000
  200  -80    26.25984038
  200  -70    27.05389102
  200  -60    28.42360043
  200  -50    30.42708910
  200  -40    33.10634778
  200  -30    36.39984734
  200  -20    39.96041550
  200  -10    42.93935236
  200    0    44.14112075
  200   10    42.93935236
  200   20    39.96041550
  200   30    36.39984734
  200   40    33.10634778
  200   50    30.42708910
  200   60    28.42360043
  200   70    27.05389102
  200   80    26.25984038
  200   90    26.00000000
  210  -90    26.00000000
  210  -80    26.23528518
  210  -70    26.95017974
  210  -60    28.16854349
  210  -50    29.91610896
  210  -40    32.18718461
  210  -30    34.87271769
  210  -20    37.64162491
  210  -10    39.85003221
  210    0    40.71306862
  210   10    39.85003221
  210   20    37.64162491
  210   30    34.87271769
  210   40    32.18718461
  210   50    29.91610896
  210   60    28.16854349
  210   70    26.95017974
  210   80    26.23528518
  210   90    26.00000000
  220  -90    26.00000000
  220  -80    26.20525763
  220  -70    26.82457325
  220  -60    27.86485140
  220  -50    29.32310977
  220  -40    31.15776444
  220  -30    33.23820120
  220  -20    35.28199162
  220  -10    36.83884305
  220    0    37.42976604
  220   10    36.83884305
  220   20    35.28199162
  220   30    33.23820120
  220   40    31.15776444
  220   50    29.32310977
  220   60    27.86485140
  220   70    26.82457325
  220   80    26.20525763
  220   90    26.00000000
  230  -90    26.00000000
  230  -80    26.17341595
  230  -70    26.69281578
  230  -60    27.55221798
  230  -50    28.72923383
  230  -40    30.16392885
  230  -30    31.72861056
  230  -20    33.20170249
  230  -10    34.28169022
  230    0    34.68217527
  230   10    34.28169022
  230   20    33.20170249
  230   30    31.72861056
  230   40    30.16392885
  230   50    28.72923383
  230   60    27.55221798
  230   70    26.69281578
  230   80    26.17341595
  230   90    26.00000000
  240  -90    26.00000000
  240  -80    26.14360009
  240  -70    26.57075732
  240  -60    27.26782883
  240  -50    28.20284101
  240  -40    29.31175892
  240  -30    30.48266706
  240  -20    31.54856786
  240  -10    32.30775163
  240    0    32.58452320
  240   10    32.30775163
  240   20    31.54856786
  240   30    30.48266706
  240   40    29.31175892
  240   50    28.20284101
  240   60    27.26782883
  240   70    26.57075732
  240   80    26.14360009
  240   90    26.00000000
  250  -90    26.00000000
  250  -80    26.11936923
  250  -70    26.47248372
  250  -60    27.04239650
