# sma [arcsec]    period [yrs]    orbit phase    t_0 [yr]    ecc    incl [deg]        argp [deg]   lan [deg]    m_tot [Msun]    dist [pc]    chi^2    ln(prob)    ln(randn)
10.257876719046092   2878.1261222761154   0.46290973196558227   683.6874081740227   0.40466066546939783   88.21069734489792   149.05553015475454   -114.29643799113245   1.0074990615166377   19.774125625119982   0.9096658496382015   -0.42637828491135815   -2.026205450385987
14.245048493635338   4818.571888377246   0.721943323263074   -1462.735802477095   0.11616393480292198   88.5405717078815   253.80282017827477   65.52869585669102   0.9606962635085216   19.76106425200409   3.093878865538584   -1.5184847928615495   -1.8217955620835702
7.619416767173799   1845.679742072206   0.34664923260350633   1376.1965337788324   0.6970791817318167   87.44359228081376   355.9990670477116   65.1988760812128   1.0024106078687838   19.76352400955879   4.544883623849759   -2.2439871720171367   -2.5792613796083783
7.176169403155015   1679.7631199051684   0.2594418234437976   1580.1991932181606   0.9725509180847095   82.06424170764421   23.407562346825813   61.83644640292332   1.0102372749147406   19.758189293756473   3.901601265669112   -1.9223459929268134   -2.8646124260875303
23.924971635937965   10183.781137631506   0.2391446154936211   -419.3964244300776   0.6914360326085445   88.50221474452124   138.26123037116128   -111.6979174719522   1.019727708908194   19.765873582030927   2.1837276487124444   -1.0634091844484796   -2.116642990521864
7.854417445493348   1962.7187214641074   0.2857718093845101   1455.1103196543497   0.6874165081377315   87.47447602990418   17.4470876045297   64.53407391115573   0.9704697445603608   19.75992980295091   3.294303646718179   -1.618697183451347   -1.6530366191078192
19.61456561932505   7622.988036146537   0.6046558330646727   -2593.2841814382177   0.3270155087981247   88.801006016675   96.29370151319179   -113.29300865085396   1.0036318937189495   19.771044579545734   1.1793141195495465   -0.5612024198670307   -0.8522123976344934
13.35024992806422   4222.681285931909   0.595814386420467   -499.93425942670893   0.28136365093791094   88.49600901686345   292.75875092175636   65.9465454900098   1.028777313476892   19.75498021707991   3.3259668799196382   -1.6345288000520766   -2.7293685342385032
8.570861716956916   2224.6129984987747   0.32101139093821707   1301.8738870526706   0.5175872345874265   88.00514658145069   12.085095461007054   64.82765617909371   0.9826166189466912   19.766958954518316   2.3700767950049513   -1.156583757594733   -1.6218429508172327
18.115052589195685   6737.663884340671   0.6573364734936757   -2412.9122173181977   0.31162902842749896   88.71954772706465   268.28010577388693   66.47316921522162   1.0116610931685952   19.768709134032253   0.056909279815485214   -0.0   -2.413704249289262
10.125236464050806   2840.7255603579342   0.2791234442092092   1223.0868975397575   0.3400244398011806   88.2042157298329   33.28797902972298   64.75161668780328   0.9933151403227704   19.765601259079567   2.429723910732727   -1.186407315458621   -1.342406608993723
13.085454478102424   4141.084208931991   0.6319176178864678   -600.824068775572   0.051847852401761485   88.56547657889038   104.22337665023309   -114.73871485498725   1.0102595681516653   19.774168070978014   1.0253965915428125   -0.48424365586366364   -1.3283910878252536
12.829630598915342   4047.1181712011044   0.4569116941066136   166.82438014684362   0.024442711352907542   88.59065763927457   165.3855295683899   -114.85764350687343   0.9960803783983477   19.768842135354394   5.473098363085574   -2.7080945416350444   -3.3192424681748567
7.3616172566619715   1752.056178407536   0.26630023358961663   1549.427030427942   0.8427647721716917   86.40823210758644   200.55592837167103   243.99177453328107   1.0021337699644157   19.756075781239996   3.404594573945941   -1.673842647065228   -2.4096312617612043
11.025246549924994   3201.8755620325746   0.48611888433118733   459.50782401743146   0.4353654786104286   88.13862160516334   138.4895927026771   -113.87448690427294   1.0097253470422392   19.76737839170332   8.575328042626214   -4.259209381405364   -5.548659718206683
13.214424679458808   4263.588593110292   0.11259407589493198   1535.9451823625734   0.851922415240107   87.13290084014369   60.977974181784596   62.756960729366945   0.981091007552114   19.771442963749603   2.9165772704091264   -1.4298339952968206   -2.493135508965176
